feature	class	assembly	assembly_unit	seq_type	chromosome	genomic_accession	start	end	strand	product_accession	non-redundant_refseq	related_accession	name	symbol	GeneID	locus_tag	feature_interval_length	product_length	attributes
gene	protein_coding	GCA_900184705.1	Primary Assembly	chromosome	I	LT859958.1	2129116	2129670	+							CFX1CAM_1889	555		
CDS	with_protein	GCA_900184705.1	Primary Assembly	chromosome	I	LT859958.1	2129116	2129670	+	SMX54954.1			conserved protein of unknown function			CFX1CAM_1889	555	184	
gene	protein_coding	GCA_900184705.1	Primary Assembly	chromosome	I	LT859958.1	2129791	2131161	+					dnaC		CFX1CAM_1890	1371		
CDS	with_protein	GCA_900184705.1	Primary Assembly	chromosome	I	LT859958.1	2129791	2131161	+	SMX54955.1			Replicative DNA helicase	dnaC		CFX1CAM_1890	1371	456	
gene	protein_coding	GCA_900184705.1	Primary Assembly	chromosome	I	LT859958.1	2131175	2131867	+							CFX1CAM_1891	693		
CDS	with_protein	GCA_900184705.1	Primary Assembly	chromosome	I	LT859958.1	2131175	2131867	+	SMX54956.1			conserved protein of unknown function			CFX1CAM_1891	693	230	
gene	protein_coding	GCA_900184705.1	Primary Assembly	chromosome	I	LT859958.1	2131797	2133182	+							CFX1CAM_1892	1386		
CDS	with_protein	GCA_900184705.1	Primary Assembly	chromosome	I	LT859958.1	2131797	2133182	+	SMX54957.1			conserved protein of unknown function			CFX1CAM_1892	1386	461	
gene	protein_coding	GCA_900184705.1	Primary Assembly	chromosome	I	LT859958.1	2133264	2133554	-							CFX1CAM_1893	291		
CDS	with_protein	GCA_900184705.1	Primary Assembly	chromosome	I	LT859958.1	2133264	2133554	-	SMX54958.1			protein of unknown function			CFX1CAM_1893	291	96	
gene	protein_coding	GCA_900184705.1	Primary Assembly	chromosome	I	LT859958.1	2133609	2134244	-							CFX1CAM_1894	636		
CDS	with_protein	GCA_900184705.1	Primary Assembly	chromosome	I	LT859958.1	2133609	2134244	-	SMX54959.1			membrane protein of unknown function			CFX1CAM_1894	636	211	
gene	protein_coding	GCA_900184705.1	Primary Assembly	chromosome	I	LT859958.1	2134430	2134732	+							CFX1CAM_1895	303		
CDS	with_protein	GCA_900184705.1	Primary Assembly	chromosome	I	LT859958.1	2134430	2134732	+	SMX54960.1			conserved protein of unknown function			CFX1CAM_1895	303	100	
gene	protein_coding	GCA_900184705.1	Primary Assembly	chromosome	I	LT859958.1	2134729	2134935	+							CFX1CAM_1896	207		
CDS	with_protein	GCA_900184705.1	Primary Assembly	chromosome	I	LT859958.1	2134729	2134935	+	SMX54961.1			Heavy metal binding protein			CFX1CAM_1896	207	68	
gene	protein_coding	GCA_900184705.1	Primary Assembly	chromosome	I	LT859958.1	2134940	2137369	+					copA		CFX1CAM_1897	2430		
CDS	with_protein	GCA_900184705.1	Primary Assembly	chromosome	I	LT859958.1	2134940	2137369	+	SMX54962.1			Copper-exporting P-type ATPase A	copA		CFX1CAM_1897	2430	809	
gene	protein_coding	GCA_900184705.1	Primary Assembly	chromosome	I	LT859958.1	2137405	2137743	+							CFX1CAM_1898	339		
CDS	with_protein	GCA_900184705.1	Primary Assembly	chromosome	I	LT859958.1	2137405	2137743	+	SMX54963.1			conserved exported protein of unknown function			CFX1CAM_1898	339	112	
gene	protein_coding	GCA_900184705.1	Primary Assembly	chromosome	I	LT859958.1	2137986	2138837	-							CFX1CAM_1899	852		
CDS	with_protein	GCA_900184705.1	Primary Assembly	chromosome	I	LT859958.1	2137986	2138837	-	SMX54964.1			conserved exported protein of unknown function			CFX1CAM_1899	852	283	
gene	protein_coding	GCA_900184705.1	Primary Assembly	chromosome	I	LT859958.1	2138930	2139364	-					rnhA		CFX1CAM_1900	435		
CDS	with_protein	GCA_900184705.1	Primary Assembly	chromosome	I	LT859958.1	2138930	2139364	-	SMX54965.1			ribonuclease HI, degrades RNA of DNA-RNA hybrids	rnhA		CFX1CAM_1900	435	144	
gene	protein_coding	GCA_900184705.1	Primary Assembly	chromosome	I	LT859958.1	2139364	2140800	-							CFX1CAM_1901	1437		
CDS	with_protein	GCA_900184705.1	Primary Assembly	chromosome	I	LT859958.1	2139364	2140800	-	SMX54966.1			conserved exported protein of unknown function			CFX1CAM_1901	1437	478	
gene	protein_coding	GCA_900184705.1	Primary Assembly	chromosome	I	LT859958.1	2140809	2142032	-							CFX1CAM_1902	1224		
CDS	with_protein	GCA_900184705.1	Primary Assembly	chromosome	I	LT859958.1	2140809	2142032	-	SMX54967.1			Peptidase M50 family protein			CFX1CAM_1902	1224	407	
gene	protein_coding	GCA_900184705.1	Primary Assembly	chromosome	I	LT859958.1	2142163	2143455	+							CFX1CAM_1903	1293		
CDS	with_protein	GCA_900184705.1	Primary Assembly	chromosome	I	LT859958.1	2142163	2143455	+	SMX54968.1			conserved exported protein of unknown function			CFX1CAM_1903	1293	430	
gene	protein_coding	GCA_900184705.1	Primary Assembly	chromosome	I	LT859958.1	2143458	2143838	-							CFX1CAM_1904	381		
CDS	with_protein	GCA_900184705.1	Primary Assembly	chromosome	I	LT859958.1	2143458	2143838	-	SMX54969.1			conserved protein of unknown function			CFX1CAM_1904	381	126	
gene	protein_coding	GCA_900184705.1	Primary Assembly	chromosome	I	LT859958.1	2143966	2144589	+					gmk		CFX1CAM_1905	624		
CDS	with_protein	GCA_900184705.1	Primary Assembly	chromosome	I	LT859958.1	2143966	2144589	+	SMX54970.1			Guanylate kinase	gmk		CFX1CAM_1905	624	207	
gene	protein_coding	GCA_900184705.1	Primary Assembly	chromosome	I	LT859958.1	2144586	2145347	+							CFX1CAM_1906	762		
CDS	with_protein	GCA_900184705.1	Primary Assembly	chromosome	I	LT859958.1	2144586	2145347	+	SMX54971.1			Rhomboid family protein			CFX1CAM_1906	762	253	
gene	protein_coding	GCA_900184705.1	Primary Assembly	chromosome	I	LT859958.1	2145435	2151410	-							CFX1CAM_1907	5976		
CDS	with_protein	GCA_900184705.1	Primary Assembly	chromosome	I	LT859958.1	2145435	2151410	-	SMX54972.1			conserved protein of unknown function			CFX1CAM_1907	5976	1991	
gene	protein_coding	GCA_900184705.1	Primary Assembly	chromosome	I	LT859958.1	2151310	2151513	-							CFX1CAM_1908	204		
CDS	with_protein	GCA_900184705.1	Primary Assembly	chromosome	I	LT859958.1	2151310	2151513	-	SMX54973.1			protein of unknown function			CFX1CAM_1908	204	67	
gene	protein_coding	GCA_900184705.1	Primary Assembly	chromosome	I	LT859958.1	2151576	2152235	-							CFX1CAM_1909	660		
CDS	with_protein	GCA_900184705.1	Primary Assembly	chromosome	I	LT859958.1	2151576	2152235	-	SMX54974.1			HAD-superfamily hydrolase, subfamily IA, variant 3			CFX1CAM_1909	660	219	
gene	protein_coding	GCA_900184705.1	Primary Assembly	chromosome	I	LT859958.1	2152387	2153313	+							CFX1CAM_1910	927		
CDS	with_protein	GCA_900184705.1	Primary Assembly	chromosome	I	LT859958.1	2152387	2153313	+	SMX54975.1			conserved protein of unknown function			CFX1CAM_1910	927	308	
gene	protein_coding	GCA_900184705.1	Primary Assembly	chromosome	I	LT859958.1	2153310	2154092	+							CFX1CAM_1911	783		
CDS	with_protein	GCA_900184705.1	Primary Assembly	chromosome	I	LT859958.1	2153310	2154092	+	SMX54976.1			conserved protein of unknown function			CFX1CAM_1911	783	260	
gene	protein_coding	GCA_900184705.1	Primary Assembly	chromosome	I	LT859958.1	2154089	2154640	+							CFX1CAM_1912	552		
CDS	with_protein	GCA_900184705.1	Primary Assembly	chromosome	I	LT859958.1	2154089	2154640	+	SMX54977.1			conserved membrane protein of unknown function			CFX1CAM_1912	552	183	
gene	protein_coding	GCA_900184705.1	Primary Assembly	chromosome	I	LT859958.1	2154649	2156271	-							CFX1CAM_1913	1623		
CDS	with_protein	GCA_900184705.1	Primary Assembly	chromosome	I	LT859958.1	2154649	2156271	-	SMX54978.1			conserved protein of unknown function			CFX1CAM_1913	1623	540	
gene	protein_coding	GCA_900184705.1	Primary Assembly	chromosome	I	LT859958.1	2156605	2156757	+							CFX1CAM_1914	153		
CDS	with_protein	GCA_900184705.1	Primary Assembly	chromosome	I	LT859958.1	2156605	2156757	+	SMX54979.1			protein of unknown function			CFX1CAM_1914	153	50	
gene	protein_coding	GCA_900184705.1	Primary Assembly	chromosome	I	LT859958.1	2156825	2157565	+							CFX1CAM_1915	741		
CDS	with_protein	GCA_900184705.1	Primary Assembly	chromosome	I	LT859958.1	2156825	2157565	+	SMX54980.1			conserved protein of unknown function			CFX1CAM_1915	741	246	
gene	protein_coding	GCA_900184705.1	Primary Assembly	chromosome	I	LT859958.1	2157618	2158430	-							CFX1CAM_1916	813		
CDS	with_protein	GCA_900184705.1	Primary Assembly	chromosome	I	LT859958.1	2157618	2158430	-	SMX54981.1			conserved membrane protein of unknown function			CFX1CAM_1916	813	270	
gene	protein_coding	GCA_900184705.1	Primary Assembly	chromosome	I	LT859958.1	2158536	2159993	-							CFX1CAM_1917	1458		
CDS	with_protein	GCA_900184705.1	Primary Assembly	chromosome	I	LT859958.1	2158536	2159993	-	SMX54982.1			Cyclomaltodextrinase			CFX1CAM_1917	1458	485	
gene	protein_coding	GCA_900184705.1	Primary Assembly	chromosome	I	LT859958.1	2160557	2162605	+							CFX1CAM_1918	2049		
CDS	with_protein	GCA_900184705.1	Primary Assembly	chromosome	I	LT859958.1	2160557	2162605	+	SMX54983.1			conserved exported protein of unknown function			CFX1CAM_1918	2049	682	
gene	protein_coding	GCA_900184705.1	Primary Assembly	chromosome	I	LT859958.1	2162717	2164588	+							CFX1CAM_1919	1872		
CDS	with_protein	GCA_900184705.1	Primary Assembly	chromosome	I	LT859958.1	2162717	2164588	+	SMX54984.1			Glycosyl hydrolase family 2, sugar binding domain protein			CFX1CAM_1919	1872	623	
gene	protein_coding	GCA_900184705.1	Primary Assembly	chromosome	I	LT859958.1	2164646	2164981	-							CFX1CAM_1920	336		
CDS	with_protein	GCA_900184705.1	Primary Assembly	chromosome	I	LT859958.1	2164646	2164981	-	SMX54985.1			Anti-sigma factor antagonist			CFX1CAM_1920	336	111	
gene	protein_coding	GCA_900184705.1	Primary Assembly	chromosome	I	LT859958.1	2165178	2166461	+					miaB		CFX1CAM_1921	1284		
CDS	with_protein	GCA_900184705.1	Primary Assembly	chromosome	I	LT859958.1	2165178	2166461	+	SMX54986.1			(Dimethylallyl)adenosine tRNA methylthiotransferase MiaB	miaB		CFX1CAM_1921	1284	427	
gene	protein_coding	GCA_900184705.1	Primary Assembly	chromosome	I	LT859958.1	2166523	2167215	-							CFX1CAM_1922	693		
CDS	with_protein	GCA_900184705.1	Primary Assembly	chromosome	I	LT859958.1	2166523	2167215	-	SMX54987.1			Endonuclease III			CFX1CAM_1922	693	230	
gene	protein_coding	GCA_900184705.1	Primary Assembly	chromosome	I	LT859958.1	2167212	2168273	-							CFX1CAM_1923	1062		
CDS	with_protein	GCA_900184705.1	Primary Assembly	chromosome	I	LT859958.1	2167212	2168273	-	SMX54988.1			putative L-asparaginase II			CFX1CAM_1923	1062	353	
gene	protein_coding	GCA_900184705.1	Primary Assembly	chromosome	I	LT859958.1	2168260	2169126	-							CFX1CAM_1924	867		
CDS	with_protein	GCA_900184705.1	Primary Assembly	chromosome	I	LT859958.1	2168260	2169126	-	SMX54989.1			conserved protein of unknown function			CFX1CAM_1924	867	288	
gene	protein_coding	GCA_900184705.1	Primary Assembly	chromosome	I	LT859958.1	2169215	2169898	-							CFX1CAM_1925	684		
CDS	with_protein	GCA_900184705.1	Primary Assembly	chromosome	I	LT859958.1	2169215	2169898	-	SMX54990.1			conserved protein of unknown function			CFX1CAM_1925	684	227	
gene	protein_coding	GCA_900184705.1	Primary Assembly	chromosome	I	LT859958.1	2170096	2170512	+							CFX1CAM_1926	417		
CDS	with_protein	GCA_900184705.1	Primary Assembly	chromosome	I	LT859958.1	2170096	2170512	+	SMX54991.1			conserved protein of unknown function			CFX1CAM_1926	417	138	
gene	protein_coding	GCA_900184705.1	Primary Assembly	chromosome	I	LT859958.1	2171042	2172061	+							CFX1CAM_1927	1020		
CDS	with_protein	GCA_900184705.1	Primary Assembly	chromosome	I	LT859958.1	2171042	2172061	+	SMX54992.1			conserved exported protein of unknown function			CFX1CAM_1927	1020	339	
gene	protein_coding	GCA_900184705.1	Primary Assembly	chromosome	I	LT859958.1	2172164	2172544	+							CFX1CAM_1928	381		
CDS	with_protein	GCA_900184705.1	Primary Assembly	chromosome	I	LT859958.1	2172164	2172544	+	SMX54993.1			conserved protein of unknown function			CFX1CAM_1928	381	126	
gene	tRNA	GCA_900184705.1	Primary Assembly	chromosome	I	LT859958.1	2172749	2172822	-							CFX1CAM_TRNA32	74		
tRNA		GCA_900184705.1	Primary Assembly	chromosome	I	LT859958.1	2172749	2172822	-				tRNA-Arg			CFX1CAM_TRNA32	74		
gene	protein_coding	GCA_900184705.1	Primary Assembly	chromosome	I	LT859958.1	2172854	2173945	-							CFX1CAM_1929	1092		
CDS	with_protein	GCA_900184705.1	Primary Assembly	chromosome	I	LT859958.1	2172854	2173945	-	SMX54994.1			Peptidase M23 family protein			CFX1CAM_1929	1092	363	
gene	protein_coding	GCA_900184705.1	Primary Assembly	chromosome	I	LT859958.1	2173966	2175240	-					rho		CFX1CAM_1930	1275		
CDS	with_protein	GCA_900184705.1	Primary Assembly	chromosome	I	LT859958.1	2173966	2175240	-	SMX54995.1			transcription termination factor	rho		CFX1CAM_1930	1275	424	
gene	protein_coding	GCA_900184705.1	Primary Assembly	chromosome	I	LT859958.1	2175788	2178070	+					ftsK		CFX1CAM_1931	2283		
CDS	with_protein	GCA_900184705.1	Primary Assembly	chromosome	I	LT859958.1	2175788	2178070	+	SMX54996.1			DNA translocase FtsK	ftsK		CFX1CAM_1931	2283	760	
gene	protein_coding	GCA_900184705.1	Primary Assembly	chromosome	I	LT859958.1	2178238	2179701	+					rpsA		CFX1CAM_1932	1464		
CDS	with_protein	GCA_900184705.1	Primary Assembly	chromosome	I	LT859958.1	2178238	2179701	+	SMX54997.1			putative 30S ribosomal protein S1	rpsA		CFX1CAM_1932	1464	487	
gene	protein_coding	GCA_900184705.1	Primary Assembly	chromosome	I	LT859958.1	2179763	2180863	+							CFX1CAM_1933	1101		
CDS	with_protein	GCA_900184705.1	Primary Assembly	chromosome	I	LT859958.1	2179763	2180863	+	SMX54998.1			Peptidase M19 renal dipeptidase			CFX1CAM_1933	1101	366	
gene	protein_coding	GCA_900184705.1	Primary Assembly	chromosome	I	LT859958.1	2180860	2181438	+							CFX1CAM_1934	579		
CDS	with_protein	GCA_900184705.1	Primary Assembly	chromosome	I	LT859958.1	2180860	2181438	+	SMX54999.1			conserved membrane protein of unknown function			CFX1CAM_1934	579	192	
gene	protein_coding	GCA_900184705.1	Primary Assembly	chromosome	I	LT859958.1	2181461	2181613	-							CFX1CAM_1935	153		
CDS	with_protein	GCA_900184705.1	Primary Assembly	chromosome	I	LT859958.1	2181461	2181613	-	SMX55000.1			protein of unknown function			CFX1CAM_1935	153	50	
gene	protein_coding	GCA_900184705.1	Primary Assembly	chromosome	I	LT859958.1	2181757	2183037	+							CFX1CAM_1936	1281		
CDS	with_protein	GCA_900184705.1	Primary Assembly	chromosome	I	LT859958.1	2181757	2183037	+	SMX55001.1			conserved protein of unknown function			CFX1CAM_1936	1281	426	
gene	protein_coding	GCA_900184705.1	Primary Assembly	chromosome	I	LT859958.1	2183041	2184333	+							CFX1CAM_1937	1293		
CDS	with_protein	GCA_900184705.1	Primary Assembly	chromosome	I	LT859958.1	2183041	2184333	+	SMX55002.1			Peptidase M16 family protein			CFX1CAM_1937	1293	430	
gene	protein_coding	GCA_900184705.1	Primary Assembly	chromosome	I	LT859958.1	2184345	2184713	+					acpS		CFX1CAM_1938	369		
CDS	with_protein	GCA_900184705.1	Primary Assembly	chromosome	I	LT859958.1	2184345	2184713	+	SMX55003.1			Holo-[acyl-carrier-protein] synthase	acpS		CFX1CAM_1938	369	122	
gene	protein_coding	GCA_900184705.1	Primary Assembly	chromosome	I	LT859958.1	2184775	2185425	+							CFX1CAM_1939	651		
CDS	with_protein	GCA_900184705.1	Primary Assembly	chromosome	I	LT859958.1	2184775	2185425	+	SMX55004.1			conserved protein of unknown function			CFX1CAM_1939	651	216	
gene	protein_coding	GCA_900184705.1	Primary Assembly	chromosome	I	LT859958.1	2185700	2186533	-							CFX1CAM_1940	834		
CDS	with_protein	GCA_900184705.1	Primary Assembly	chromosome	I	LT859958.1	2185700	2186533	-	SMX55005.1			conserved protein of unknown function			CFX1CAM_1940	834	277	
gene	protein_coding	GCA_900184705.1	Primary Assembly	chromosome	I	LT859958.1	2186795	2188090	-							CFX1CAM_1941	1296		
CDS	with_protein	GCA_900184705.1	Primary Assembly	chromosome	I	LT859958.1	2186795	2188090	-	SMX55006.1			conserved protein of unknown function			CFX1CAM_1941	1296	431	
gene	protein_coding	GCA_900184705.1	Primary Assembly	chromosome	I	LT859958.1	2188135	2189283	+							CFX1CAM_1942	1149		
CDS	with_protein	GCA_900184705.1	Primary Assembly	chromosome	I	LT859958.1	2188135	2189283	+	SMX55007.1			exported protein of unknown function			CFX1CAM_1942	1149	382	
gene	protein_coding	GCA_900184705.1	Primary Assembly	chromosome	I	LT859958.1	2189287	2190054	-							CFX1CAM_1943	768		
CDS	with_protein	GCA_900184705.1	Primary Assembly	chromosome	I	LT859958.1	2189287	2190054	-	SMX55008.1			Purine or other phosphorylase family 1			CFX1CAM_1943	768	255	
gene	protein_coding	GCA_900184705.1	Primary Assembly	chromosome	I	LT859958.1	2190100	2191695	+							CFX1CAM_1944	1596		
CDS	with_protein	GCA_900184705.1	Primary Assembly	chromosome	I	LT859958.1	2190100	2191695	+	SMX55009.1			protein of unknown function			CFX1CAM_1944	1596	531	
gene	protein_coding	GCA_900184705.1	Primary Assembly	chromosome	I	LT859958.1	2191680	2192534	-							CFX1CAM_1945	855		
CDS	with_protein	GCA_900184705.1	Primary Assembly	chromosome	I	LT859958.1	2191680	2192534	-	SMX55010.1			Methyltransferase			CFX1CAM_1945	855	284	
gene	protein_coding	GCA_900184705.1	Primary Assembly	chromosome	I	LT859958.1	2192713	2193084	+							CFX1CAM_1946	372		
CDS	with_protein	GCA_900184705.1	Primary Assembly	chromosome	I	LT859958.1	2192713	2193084	+	SMX55011.1			PadR-like family transcriptional regulator			CFX1CAM_1946	372	123	
gene	protein_coding	GCA_900184705.1	Primary Assembly	chromosome	I	LT859958.1	2193071	2194099	+							CFX1CAM_1947	1029		
CDS	with_protein	GCA_900184705.1	Primary Assembly	chromosome	I	LT859958.1	2193071	2194099	+	SMX55012.1			membrane protein of unknown function			CFX1CAM_1947	1029	342	
gene	protein_coding	GCA_900184705.1	Primary Assembly	chromosome	I	LT859958.1	2194178	2194255	-							CFX1CAM_1948	78		
CDS	with_protein	GCA_900184705.1	Primary Assembly	chromosome	I	LT859958.1	2194178	2194255	-	SMX55013.1			protein of unknown function			CFX1CAM_1948	78	25	
gene	protein_coding	GCA_900184705.1	Primary Assembly	chromosome	I	LT859958.1	2194692	2195060	+							CFX1CAM_1949	369		
CDS	with_protein	GCA_900184705.1	Primary Assembly	chromosome	I	LT859958.1	2194692	2195060	+	SMX55014.1			protein of unknown function			CFX1CAM_1949	369	122	
gene	protein_coding	GCA_900184705.1	Primary Assembly	chromosome	I	LT859958.1	2195057	2195242	-							CFX1CAM_1950	186		
CDS	with_protein	GCA_900184705.1	Primary Assembly	chromosome	I	LT859958.1	2195057	2195242	-	SMX55015.1			protein of unknown function			CFX1CAM_1950	186	61	
gene	protein_coding	GCA_900184705.1	Primary Assembly	chromosome	I	LT859958.1	2195741	2196355	+					ppa		CFX1CAM_1951	615		
CDS	with_protein	GCA_900184705.1	Primary Assembly	chromosome	I	LT859958.1	2195741	2196355	+	SMX55016.1			Inorganic pyrophosphatase	ppa		CFX1CAM_1951	615	204	
gene	protein_coding	GCA_900184705.1	Primary Assembly	chromosome	I	LT859958.1	2196432	2197193	+					trmD		CFX1CAM_1952	762		
CDS	with_protein	GCA_900184705.1	Primary Assembly	chromosome	I	LT859958.1	2196432	2197193	+	SMX55017.1			tRNA (guanine-N(1)-)-methyltransferase	trmD		CFX1CAM_1952	762	253	
gene	protein_coding	GCA_900184705.1	Primary Assembly	chromosome	I	LT859958.1	2197203	2198507	+							CFX1CAM_1953	1305		
CDS	with_protein	GCA_900184705.1	Primary Assembly	chromosome	I	LT859958.1	2197203	2198507	+	SMX55018.1			Major facilitator superfamily transporter			CFX1CAM_1953	1305	434	
gene	protein_coding	GCA_900184705.1	Primary Assembly	chromosome	I	LT859958.1	2198619	2199719	+							CFX1CAM_1954	1101		
CDS	with_protein	GCA_900184705.1	Primary Assembly	chromosome	I	LT859958.1	2198619	2199719	+	SMX55019.1			Basic membrane lipoprotein			CFX1CAM_1954	1101	366	
gene	protein_coding	GCA_900184705.1	Primary Assembly	chromosome	I	LT859958.1	2199836	2201395	+					yufO		CFX1CAM_1955	1560		
CDS	with_protein	GCA_900184705.1	Primary Assembly	chromosome	I	LT859958.1	2199836	2201395	+	SMX55020.1			Uncharacterized ABC transporter ATP-binding protein YufO	yufO		CFX1CAM_1955	1560	519	
gene	protein_coding	GCA_900184705.1	Primary Assembly	chromosome	I	LT859958.1	2201408	2202694	+					yufP		CFX1CAM_1956	1287		
CDS	with_protein	GCA_900184705.1	Primary Assembly	chromosome	I	LT859958.1	2201408	2202694	+	SMX55021.1			Uncharacterized ABC transporter permease protein YufP	yufP		CFX1CAM_1956	1287	428	
gene	protein_coding	GCA_900184705.1	Primary Assembly	chromosome	I	LT859958.1	2202691	2203968	+							CFX1CAM_1957	1278		
CDS	with_protein	GCA_900184705.1	Primary Assembly	chromosome	I	LT859958.1	2202691	2203968	+	SMX55022.1			putative ABC transporter permease protein			CFX1CAM_1957	1278	425	
gene	protein_coding	GCA_900184705.1	Primary Assembly	chromosome	I	LT859958.1	2204079	2205242	+					iscS		CFX1CAM_1958	1164		
CDS	with_protein	GCA_900184705.1	Primary Assembly	chromosome	I	LT859958.1	2204079	2205242	+	SMX55023.1			Cysteine desulfurase	iscS		CFX1CAM_1958	1164	387	
gene	protein_coding	GCA_900184705.1	Primary Assembly	chromosome	I	LT859958.1	2205407	2206354	+					yhaQ		CFX1CAM_1959	948		
CDS	with_protein	GCA_900184705.1	Primary Assembly	chromosome	I	LT859958.1	2205407	2206354	+	SMX55024.1			Uncharacterized ABC transporter ATP-binding protein YhaQ	yhaQ		CFX1CAM_1959	948	315	
gene	protein_coding	GCA_900184705.1	Primary Assembly	chromosome	I	LT859958.1	2206347	2207561	+							CFX1CAM_1960	1215		
CDS	with_protein	GCA_900184705.1	Primary Assembly	chromosome	I	LT859958.1	2206347	2207561	+	SMX55025.1			Molybdenum ABC transporter permease protein			CFX1CAM_1960	1215	404	
gene	protein_coding	GCA_900184705.1	Primary Assembly	chromosome	I	LT859958.1	2207558	2208826	+							CFX1CAM_1961	1269		
CDS	with_protein	GCA_900184705.1	Primary Assembly	chromosome	I	LT859958.1	2207558	2208826	+	SMX55026.1			Molybdenum ABC transporter permease protein			CFX1CAM_1961	1269	422	
gene	protein_coding	GCA_900184705.1	Primary Assembly	chromosome	I	LT859958.1	2209094	2210254	+							CFX1CAM_1962	1161		
CDS	with_protein	GCA_900184705.1	Primary Assembly	chromosome	I	LT859958.1	2209094	2210254	+	SMX55027.1			conserved protein of unknown function			CFX1CAM_1962	1161	386	
gene	protein_coding	GCA_900184705.1	Primary Assembly	chromosome	I	LT859958.1	2210405	2211019	+							CFX1CAM_1963	615		
CDS	with_protein	GCA_900184705.1	Primary Assembly	chromosome	I	LT859958.1	2210405	2211019	+	SMX55028.1			exported protein of unknown function			CFX1CAM_1963	615	204	
gene	protein_coding	GCA_900184705.1	Primary Assembly	chromosome	I	LT859958.1	2211056	2212135	+					queG		CFX1CAM_1964	1080		
CDS	with_protein	GCA_900184705.1	Primary Assembly	chromosome	I	LT859958.1	2211056	2212135	+	SMX55029.1			Epoxyqueuosine reductase	queG		CFX1CAM_1964	1080	359	
gene	protein_coding	GCA_900184705.1	Primary Assembly	chromosome	I	LT859958.1	2212116	2213087	+							CFX1CAM_1965	972		
CDS	with_protein	GCA_900184705.1	Primary Assembly	chromosome	I	LT859958.1	2212116	2213087	+	SMX55030.1			tRNA-dihydrouridine synthase			CFX1CAM_1965	972	323	
gene	protein_coding	GCA_900184705.1	Primary Assembly	chromosome	I	LT859958.1	2213234	2213506	+					rpsO		CFX1CAM_1966	273		
CDS	with_protein	GCA_900184705.1	Primary Assembly	chromosome	I	LT859958.1	2213234	2213506	+	SMX55031.1			30S ribosomal subunit protein S15	rpsO		CFX1CAM_1966	273	90	
gene	protein_coding	GCA_900184705.1	Primary Assembly	chromosome	I	LT859958.1	2213729	2215915	+					pnp		CFX1CAM_1967	2187		
CDS	with_protein	GCA_900184705.1	Primary Assembly	chromosome	I	LT859958.1	2213729	2215915	+	SMX55032.1			polynucleotide phosphorylase/polyadenylase	pnp		CFX1CAM_1967	2187	728	
gene	tRNA	GCA_900184705.1	Primary Assembly	chromosome	I	LT859958.1	2217173	2217246	-							CFX1CAM_TRNA31	74		
tRNA		GCA_900184705.1	Primary Assembly	chromosome	I	LT859958.1	2217173	2217246	-				tRNA-Val			CFX1CAM_TRNA31	74		
gene	protein_coding	GCA_900184705.1	Primary Assembly	chromosome	I	LT859958.1	2217312	2218538	-					tobS		CFX1CAM_1968	1227		
CDS	with_protein	GCA_900184705.1	Primary Assembly	chromosome	I	LT859958.1	2217312	2218538	-	SMX55033.1			putative L-glutamine:3-amino-2,3-dideoxy-scyllo-inosose aminotransferase	tobS		CFX1CAM_1968	1227	408	
gene	protein_coding	GCA_900184705.1	Primary Assembly	chromosome	I	LT859958.1	2218758	2219516	+							CFX1CAM_1969	759		
CDS	with_protein	GCA_900184705.1	Primary Assembly	chromosome	I	LT859958.1	2218758	2219516	+	SMX55034.1			putative Diacetylchitobiose deacetylase			CFX1CAM_1969	759	252	
gene	protein_coding	GCA_900184705.1	Primary Assembly	chromosome	I	LT859958.1	2219523	2220806	-							CFX1CAM_1970	1284		
CDS	with_protein	GCA_900184705.1	Primary Assembly	chromosome	I	LT859958.1	2219523	2220806	-	SMX55035.1			protein of unknown function			CFX1CAM_1970	1284	427	
gene	protein_coding	GCA_900184705.1	Primary Assembly	chromosome	I	LT859958.1	2220799	2222148	-							CFX1CAM_1971	1350		
CDS	with_protein	GCA_900184705.1	Primary Assembly	chromosome	I	LT859958.1	2220799	2222148	-	SMX55036.1			Major facilitator superfamily MFS_1			CFX1CAM_1971	1350	449	
gene	protein_coding	GCA_900184705.1	Primary Assembly	chromosome	I	LT859958.1	2222697	2225150	+					gyrA		CFX1CAM_1972	2454		
CDS	with_protein	GCA_900184705.1	Primary Assembly	chromosome	I	LT859958.1	2222697	2225150	+	SMX55037.1			DNA gyrase subunit A	gyrA		CFX1CAM_1972	2454	817	
gene	protein_coding	GCA_900184705.1	Primary Assembly	chromosome	I	LT859958.1	2225210	2226043	-							CFX1CAM_1973	834		
CDS	with_protein	GCA_900184705.1	Primary Assembly	chromosome	I	LT859958.1	2225210	2226043	-	SMX55038.1			Biotin--[acetyl-CoA-carboxylase] ligase			CFX1CAM_1973	834	277	
gene	protein_coding	GCA_900184705.1	Primary Assembly	chromosome	I	LT859958.1	2226077	2226883	-							CFX1CAM_1974	807		
CDS	with_protein	GCA_900184705.1	Primary Assembly	chromosome	I	LT859958.1	2226077	2226883	-	SMX55039.1			putative phosphatase			CFX1CAM_1974	807	268	
gene	protein_coding	GCA_900184705.1	Primary Assembly	chromosome	I	LT859958.1	2227124	2228116	+					trpS		CFX1CAM_1975	993		
