# hmmsearch :: search profile(s) against a sequence database
# HMMER 3.3.2 (Nov 2020); http://hmmer.org/
# Copyright (C) 2020 Howard Hughes Medical Institute.
# Freely distributed under the BSD open source license.
# - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - -
# query HMM file:                  IPR003400.hmm
# target sequence database:        /Users/nmat471/Downloads/z_proteomes_wFns/proteins_orig_plus_flag1-5_wFNs.fasta
# MSA of all hits saved to file:   IPR003400_MotB_ExbD_TolR_hits_alned2.sto
# per-seq hits tabular output:     IPR003400_MotB_ExbD_TolR_seqHitsTable2.txt
# show alignments in output:       no
# domain inclusion threshold:      E-value <= 2
# - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - -

Query:       ExbD  [M=128]
Accession:   PF02472.19
Description: Biopolymer transport protein ExbD/TolR
Scores for complete sequences (score includes all domains):
   --- full sequence ---   --- best 1 domain ---    -#dom-
    E-value  score  bias    E-value  score  bias    exp  N  Sequence       Description

>> AWI09499.1  hypothetical protein CKA38_09815 [Ereboglobus luteus]|GCA_003096195.1_ASM309619v1_protein
   #    score  bias  c-Evalue  i-Evalue hmmfrom  hmm to    alifrom  ali to    envfrom  env to     acc
 ---   ------ ----- --------- --------- ------- -------    ------- -------    ------- -------    ----
   1 !   40.4   0.4   1.6e-11   1.8e-08      31     124 ..     321     418 ..     298     419 .. 0.83

>> AWV89789.1  hypothetical protein DN745_10750 [Bradymonas sediminis]|GCA_003258315.1_ASM325831v1_protein
   #    score  bias  c-Evalue  i-Evalue hmmfrom  hmm to    alifrom  ali to    envfrom  env to     acc
 ---   ------ ----- --------- --------- ------- -------    ------- -------    ------- -------    ----
   1 !   39.9   2.2   2.3e-11   2.5e-08       5     125 ..      36     185 ..      32     188 .. 0.74

>> CCG95164.1  conserved hypothetical protein, putative Biopolymer transport domain [Marinobacter nauticus ATCC 49840]|G
   #    score  bias  c-Evalue  i-Evalue hmmfrom  hmm to    alifrom  ali to    envfrom  env to     acc
 ---   ------ ----- --------- --------- ------- -------    ------- -------    ------- -------    ----
   1 !   40.5   0.7   1.5e-11   1.6e-08       6     116 ..      12     136 ..       9     146 .. 0.82

>> GAC36658.1  hypothetical protein GPSY_1020 [Paraglaciecola psychrophila 170]|GCA_000315075.1_ASM31507v1_protein
   #    score  bias  c-Evalue  i-Evalue hmmfrom  hmm to    alifrom  ali to    envfrom  env to     acc
 ---   ------ ----- --------- --------- ------- -------    ------- -------    ------- -------    ----
   1 !   40.2   4.3   1.9e-11   2.1e-08       3     116 ..      15     148 ..      13     157 .. 0.84

>> ABM18681.1  Biopolymer transport protein ExbD/TolR [Marinobacter nauticus VT8]|GCA_000015365.1_ASM1536v1_protein
   #    score  bias  c-Evalue  i-Evalue hmmfrom  hmm to    alifrom  ali to    envfrom  env to     acc
 ---   ------ ----- --------- --------- ------- -------    ------- -------    ------- -------    ----
   1 !   39.8   0.5   2.5e-11   2.7e-08       6     116 ..      12     136 ..       9     146 .. 0.78

>> AUX22207.1  hypothetical protein SOCEGT47_027080 [Sorangium cellulosum]|GCA_004135735.1_ASM413573v1_protein
   #    score  bias  c-Evalue  i-Evalue hmmfrom  hmm to    alifrom  ali to    envfrom  env to     acc
 ---   ------ ----- --------- --------- ------- -------    ------- -------    ------- -------    ----
   1 !   39.8   0.2   2.5e-11   2.8e-08       3     127 ..      44     188 ..      42     189 .. 0.78

>> AGH94954.1  adventurous gliding motility protein S [Pseudobdellovibrio exovorus JSS]|GCA_000348725.1_ASM34872v1_prote
   #    score  bias  c-Evalue  i-Evalue hmmfrom  hmm to    alifrom  ali to    envfrom  env to     acc
 ---   ------ ----- --------- --------- ------- -------    ------- -------    ------- -------    ----
   1 !   36.7   5.8   2.3e-10   2.5e-07       8     127 ..      29     188 ..      22     189 .. 0.78

>> WP_015469444.1  biopolymer transporter ExbD [Pseudobdellovibrio exovorus]|GCF_000348725.1_ASM34872v1_protein
   #    score  bias  c-Evalue  i-Evalue hmmfrom  hmm to    alifrom  ali to    envfrom  env to     acc
 ---   ------ ----- --------- --------- ------- -------    ------- -------    ------- -------    ----
   1 !   36.7   5.8   2.3e-10   2.5e-07       8     127 ..      29     188 ..      22     189 .. 0.78

>> QDU27582.1  Biopolymer transport protein ExbD/TolR [Anatilimnocola aggregata]|GCA_007747655.1_ASM774765v1_protein
   #    score  bias  c-Evalue  i-Evalue hmmfrom  hmm to    alifrom  ali to    envfrom  env to     acc
 ---   ------ ----- --------- --------- ------- -------    ------- -------    ------- -------    ----
   1 !   38.2   1.0   7.9e-11   8.7e-08       2     122 ..      21     151 ..      20     157 .. 0.71

>> ADP97900.1  biopolymer transport protein ExbD/TolR [Marinobacter adhaerens HP15]|GCA_000166295.1_ASM16629v1_protein
   #    score  bias  c-Evalue  i-Evalue hmmfrom  hmm to    alifrom  ali to    envfrom  env to     acc
 ---   ------ ----- --------- --------- ------- -------    ------- -------    ------- -------    ----
   1 !   36.6   1.0   2.5e-10   2.8e-07      17     116 ..       1     114 [.       1     123 [. 0.78

>> AUX22203.1  TolR-like protein [Sorangium cellulosum]|GCA_004135735.1_ASM413573v1_protein
   #    score  bias  c-Evalue  i-Evalue hmmfrom  hmm to    alifrom  ali to    envfrom  env to     acc
 ---   ------ ----- --------- --------- ------- -------    ------- -------    ------- -------    ----
   1 !   34.9   0.0   8.1e-10   8.8e-07       3     119 ..      30     175 ..      28     177 .. 0.72

>> AEP31740.1  hypothetical protein GNIT_3646 [Glaciecola nitratireducens FR1064]|GCA_000226565.1_ASM22656v1_protein
   #    score  bias  c-Evalue  i-Evalue hmmfrom  hmm to    alifrom  ali to    envfrom  env to     acc
 ---   ------ ----- --------- --------- ------- -------    ------- -------    ------- -------    ----
   1 !   34.5   2.0   1.1e-09   1.2e-06       2     116 ..      11     161 ..      10     169 .. 0.79

>> ARN55832.1  Biopolymer transport protein ExbD/TolR [Sedimentisphaera salicampi]|GCA_002117005.1_ASM211700v1_protein
   #    score  bias  c-Evalue  i-Evalue hmmfrom  hmm to    alifrom  ali to    envfrom  env to     acc
 ---   ------ ----- --------- --------- ------- -------    ------- -------    ------- -------    ----
   1 !   35.1   0.0   6.9e-10   7.6e-07       8     124 ..      29     162 ..      23     164 .] 0.84

>> AWI08419.1  hypothetical protein CKA38_03370 [Ereboglobus luteus]|GCA_003096195.1_ASM309619v1_protein
   #    score  bias  c-Evalue  i-Evalue hmmfrom  hmm to    alifrom  ali to    envfrom  env to     acc
 ---   ------ ----- --------- --------- ------- -------    ------- -------    ------- -------    ----
   1 !   34.4   0.0   1.2e-09   1.3e-06      24     125 ..     105     204 ..      89     207 .. 0.87

>> ACX75485.1  Biopolymer transport protein ExbD/TolR [Fibrobacter succinogenes subsp. succinogenes S85]|GCA_000024665.1
   #    score  bias  c-Evalue  i-Evalue hmmfrom  hmm to    alifrom  ali to    envfrom  env to     acc
 ---   ------ ----- --------- --------- ------- -------    ------- -------    ------- -------    ----
   1 !   10.9   0.1     0.021        23       5      60 ..      11      72 ..       7     117 .. 0.84
   2 !   22.2   0.0   7.1e-06    0.0078      83     124 ..     251     292 ..     205     294 .. 0.86

>> ADP99652.1  ferric siderophore transport system,innermembrane protein E [Marinobacter adhaerens HP15]|GCA_000166295.1
   #    score  bias  c-Evalue  i-Evalue hmmfrom  hmm to    alifrom  ali to    envfrom  env to     acc
 ---   ------ ----- --------- --------- ------- -------    ------- -------    ------- -------    ----
   1 !   32.9   0.0   3.4e-09   3.7e-06      23     119 ..       2      93 ..       1      95 [. 0.95

>> ACB73532.1  hypothetical protein Oter_0241 [Opitutus terrae PB90-1]|GCA_000019965.1_ASM1996v1_protein
   #    score  bias  c-Evalue  i-Evalue hmmfrom  hmm to    alifrom  ali to    envfrom  env to     acc
 ---   ------ ----- --------- --------- ------- -------    ------- -------    ------- -------    ----
   1 !   32.9   0.0   3.5e-09   3.8e-06      22     122 ..      32     135 ..      14     140 .. 0.89

>> MBU2986377.1  biopolymer transporter ExbD [Saccharophagus degradans]|GCA_018860445.1_ASM1886044v1_protein
   #    score  bias  c-Evalue  i-Evalue hmmfrom  hmm to    alifrom  ali to    envfrom  env to     acc
 ---   ------ ----- --------- --------- ------- -------    ------- -------    ------- -------    ----
   1 !   30.5   0.3   1.9e-08     2e-05       7     123 ..       3     122 ..       1     124 [. 0.83

>> ADP97632.1  biopolymer transport protein ExbD/TolR [Marinobacter adhaerens HP15]|GCA_000166295.1_ASM16629v1_protein
   #    score  bias  c-Evalue  i-Evalue hmmfrom  hmm to    alifrom  ali to    envfrom  env to     acc
 ---   ------ ----- --------- --------- ------- -------    ------- -------    ------- -------    ----
   1 !   29.7   0.1   3.2e-08   3.5e-05      17     115 ..       1     113 [.       1     121 [. 0.86

>> ARN57521.1  Biopolymer transport protein ExbD/TolR [Sedimentisphaera salicampi]|GCA_002117005.1_ASM211700v1_protein
   #    score  bias  c-Evalue  i-Evalue hmmfrom  hmm to    alifrom  ali to    envfrom  env to     acc
 ---   ------ ----- --------- --------- ------- -------    ------- -------    ------- -------    ----
   1 !   29.6   0.0   3.5e-08   3.8e-05       6      66 ..      13      78 ..       8     147 .. 0.73

>> ALJ56691.1  hypothetical protein AMD24_00519 [Candidatus Xiphinematobacter sp. Idaho Grape]|GCA_001318295.1_ASM131829
   #    score  bias  c-Evalue  i-Evalue hmmfrom  hmm to    alifrom  ali to    envfrom  env to     acc
 ---   ------ ----- --------- --------- ------- -------    ------- -------    ------- -------    ----
   1 !   29.4   0.0   4.1e-08   4.4e-05      21     125 ..       1     103 [.       1     106 [. 0.90

>> ATC63404.1  hypothetical protein CMV30_05245 [Nibricoccus aquaticus]|GCA_002310495.1_ASM231049v1_protein
   #    score  bias  c-Evalue  i-Evalue hmmfrom  hmm to    alifrom  ali to    envfrom  env to     acc
 ---   ------ ----- --------- --------- ------- -------    ------- -------    ------- -------    ----
   1 !   29.3   0.0   4.6e-08     5e-05      53     119 ..      69     136 ..      29     144 .. 0.82

>> QOY90959.1  hypothetical protein IRI77_13730 [Paludibaculum fermentans]|GCA_015277775.1_ASM1527777v1_protein
   #    score  bias  c-Evalue  i-Evalue hmmfrom  hmm to    alifrom  ali to    envfrom  env to     acc
 ---   ------ ----- --------- --------- ------- -------    ------- -------    ------- -------    ----
   1 !   23.6   0.1   2.5e-06    0.0027      35     116 ..      32     108 ..      21     117 .. 0.84

>> QOY90056.1  hypothetical protein IRI77_08910 [Paludibaculum fermentans]|GCA_015277775.1_ASM1527777v1_protein
   #    score  bias  c-Evalue  i-Evalue hmmfrom  hmm to    alifrom  ali to    envfrom  env to     acc
 ---   ------ ----- --------- --------- ------- -------    ------- -------    ------- -------    ----
   1 !   24.3   0.0   1.5e-06    0.0017      57     122 ..      53     117 ..       8     122 .. 0.91

>> ACB76885.1  hypothetical protein Oter_3608 [Opitutus terrae PB90-1]|GCA_000019965.1_ASM1996v1_protein
   #    score  bias  c-Evalue  i-Evalue hmmfrom  hmm to    alifrom  ali to    envfrom  env to     acc
 ---   ------ ----- --------- --------- ------- -------    ------- -------    ------- -------    ----
   1 !   23.4   0.0     3e-06    0.0032      18     123 ..       6     114 ..       4     118 .. 0.81

>> QJE94950.1  protein kinase [Luteolibacter luteus]|GCA_012913485.1_ASM1291348v1_protein
   #    score  bias  c-Evalue  i-Evalue hmmfrom  hmm to    alifrom  ali to    envfrom  env to     acc
 ---   ------ ----- --------- --------- ------- -------    ------- -------    ------- -------    ----
   1 ?   20.0   0.0   3.4e-05     0.037      53     123 ..     471     541 ..     447     546 .. 0.89

>> AEW01136.1  hypothetical protein Niako_4895 [Niastella koreensis GR20-10]|GCA_000246855.1_ASM24685v1_protein
   #    score  bias  c-Evalue  i-Evalue hmmfrom  hmm to    alifrom  ali to    envfrom  env to     acc
 ---   ------ ----- --------- --------- ------- -------    ------- -------    ------- -------    ----
   1 ?   19.7   0.0     4e-05     0.044      33     122 ..      71     167 ..      61     172 .. 0.80

>> USF24275.1  hypothetical protein N508_001358 [Mucispirillum schaedleri ASF457]|GCA_000487995.2_ASM48799v2_protein
   #    score  bias  c-Evalue  i-Evalue hmmfrom  hmm to    alifrom  ali to    envfrom  env to     acc
 ---   ------ ----- --------- --------- ------- -------    ------- -------    ------- -------    ----
   1 ?   12.8   0.2    0.0056       6.1      19      80 ..       5     123 ..       3     133 .. 0.72

>> EGI76593.1  LysR family transcriptional regulator [Hylemonella gracilis ATCC 19624]|GCA_000211835.2_ASM21183v1_protei
   #    score  bias  c-Evalue  i-Evalue hmmfrom  hmm to    alifrom  ali to    envfrom  env to     acc
 ---   ------ ----- --------- --------- ------- -------    ------- -------    ------- -------    ----
   1 ?   18.9   0.3   7.3e-05     0.079      67     117 ..      28      80 ..      12      90 .. 0.85

>> ABV36496.1  ATP-dependent Clp protease adaptor protein ClpS [Shewanella sediminis HAW-EB3]|GCA_000018025.1_ASM1802v1_
   #    score  bias  c-Evalue  i-Evalue hmmfrom  hmm to    alifrom  ali to    envfrom  env to     acc
 ---   ------ ----- --------- --------- ------- -------    ------- -------    ------- -------    ----
   1 ?   17.7   0.0   0.00016      0.18      69     112 ..       2      45 ..       1      55 [. 0.93

>> ABD80519.1  hypothetical protein Sde_1257 [Saccharophagus degradans 2-40]|GCA_000013665.1_ASM1366v1_protein
   #    score  bias  c-Evalue  i-Evalue hmmfrom  hmm to    alifrom  ali to    envfrom  env to     acc
 ---   ------ ----- --------- --------- ------- -------    ------- -------    ------- -------    ----
   1 ?   17.6   0.2   0.00019       0.2      33     123 ..     118     214 ..     113     216 .. 0.81

>> QJS19036.1  rhodanese-like domain-containing protein [Turicibacter sanguinis]|GCA_013046825.1_ASM1304682v1_protein
   #    score  bias  c-Evalue  i-Evalue hmmfrom  hmm to    alifrom  ali to    envfrom  env to     acc
 ---   ------ ----- --------- --------- ------- -------    ------- -------    ------- -------    ----
   1 ?   18.3   0.1   0.00011      0.12      17      95 ..       9     101 ..       8     127 .. 0.80

>> CAG19711.1  conserved hypothetical protein [Photobacterium profundum SS9]|GCA_000196255.1_ASM19625v1_protein
   #    score  bias  c-Evalue  i-Evalue hmmfrom  hmm to    alifrom  ali to    envfrom  env to     acc
 ---   ------ ----- --------- --------- ------- -------    ------- -------    ------- -------    ----
   1 ?    9.7   0.1     0.052        57      48      85 ..      37      74 ..       4      99 .. 0.73
   2 ?    6.5   0.1       0.5   5.5e+02      61      99 ..     179     216 ..     146     220 .. 0.86

>> GAA04469.1  putative uncharacterized protein VP2339 [Photobacterium leiognathi subsp. mandapamensis svers.1.1.]|GCA_0
   #    score  bias  c-Evalue  i-Evalue hmmfrom  hmm to    alifrom  ali to    envfrom  env to     acc
 ---   ------ ----- --------- --------- ------- -------    ------- -------    ------- -------    ----
   1 ?   12.5   0.0     0.007       7.6      24      84 ..       9      73 ..       2      82 .. 0.78
   2 ?    3.1   0.4       5.4   5.9e+03      63      97 ..     182     215 ..      82     219 .. 0.82

>> QTD51577.1  MotA/TolQ/ExbB proton channel family protein [Sulfidibacter corallicola]|GCA_017498545.1_ASM1749854v1_pro
   #    score  bias  c-Evalue  i-Evalue hmmfrom  hmm to    alifrom  ali to    envfrom  env to     acc
 ---   ------ ----- --------- --------- ------- -------    ------- -------    ------- -------    ----
   1 ?   17.2   0.0   0.00024      0.26      52     124 ..     202     278 ..     198     281 .. 0.80

>> QDU97788.1  hypothetical protein Pla8534_56440 [Lignipirellula cremea]|GCA_007751035.1_ASM775103v1_protein
   #    score  bias  c-Evalue  i-Evalue hmmfrom  hmm to    alifrom  ali to    envfrom  env to     acc
 ---   ------ ----- --------- --------- ------- -------    ------- -------    ------- -------    ----
   1 ?    9.9   0.0     0.044        48      89     123 ..      33      67 ..       7      72 .. 0.82
   2 ?    6.3   0.0      0.56   6.1e+02      42      97 ..      71     125 ..      64     130 .. 0.84

>> AUX26246.1  hypothetical protein SOCEGT47_068070 [Sorangium cellulosum]|GCA_004135735.1_ASM413573v1_protein
   #    score  bias  c-Evalue  i-Evalue hmmfrom  hmm to    alifrom  ali to    envfrom  env to     acc
 ---   ------ ----- --------- --------- ------- -------    ------- -------    ------- -------    ----
   1 ?   16.6   0.0   0.00037      0.41      40     125 ..      43     133 ..      30     135 .. 0.76

>> AJJ33760.1  hypothetical protein CH61_1438 [Yersinia pestis]|GCA_000834775.1_ASM83477v1_protein
   #    score  bias  c-Evalue  i-Evalue hmmfrom  hmm to    alifrom  ali to    envfrom  env to     acc
 ---   ------ ----- --------- --------- ------- -------    ------- -------    ------- -------    ----
   1 ?   16.7   0.3   0.00034      0.37      16     126 ..       5     126 ..       2     128 .. 0.88

>> AJJ55288.1  hypothetical protein BZ17_1592 [Yersinia pseudotuberculosis IP 32953]|GCA_000834295.1_ASM83429v1_protein
   #    score  bias  c-Evalue  i-Evalue hmmfrom  hmm to    alifrom  ali to    envfrom  env to     acc
 ---   ------ ----- --------- --------- ------- -------    ------- -------    ------- -------    ----
   1 ?   16.7   0.3   0.00034      0.37      16     126 ..       5     126 ..       2     128 .. 0.88

>> AKS89829.1  hypothetical protein M484_3546 [Yersinia pestis 8787]|GCA_001188755.1_ASM118875v1_protein
   #    score  bias  c-Evalue  i-Evalue hmmfrom  hmm to    alifrom  ali to    envfrom  env to     acc
 ---   ------ ----- --------- --------- ------- -------    ------- -------    ------- -------    ----
   1 ?   16.7   0.3   0.00034      0.37      16     126 ..       5     126 ..       2     128 .. 0.88

>> EDR34751.1  putative lipoprotein [Yersinia pestis biovar Orientalis str. IP275]|GCA_000168235.2_ASM16823v2_protein
   #    score  bias  c-Evalue  i-Evalue hmmfrom  hmm to    alifrom  ali to    envfrom  env to     acc
 ---   ------ ----- --------- --------- ------- -------    ------- -------    ------- -------    ----
   1 ?   16.7   0.3   0.00034      0.37      16     126 ..       5     126 ..       2     128 .. 0.88

>> SQE55453.1  Probable transcriptional regulatory protein SAV0669 [Enterococcus cecorum]|GCA_900474605.1_41594_C01_prot
   #    score  bias  c-Evalue  i-Evalue hmmfrom  hmm to    alifrom  ali to    envfrom  env to     acc
 ---   ------ ----- --------- --------- ------- -------    ------- -------    ------- -------    ----
   1 ?   16.1   0.2   0.00052      0.57      61     114 ..     164     226 ..     143     232 .. 0.89

>> ATU66753.1  LysR family transcriptional regulator [Rhizobacter gummiphilus]|GCA_002762215.1_ASM276221v1_protein
   #    score  bias  c-Evalue  i-Evalue hmmfrom  hmm to    alifrom  ali to    envfrom  env to     acc
 ---   ------ ----- --------- --------- ------- -------    ------- -------    ------- -------    ----
   1 ?   16.0   0.1   0.00056      0.61      71     116 ..      32      79 ..      14      88 .. 0.86

>> AWV91250.1  hypothetical protein DN745_18720 [Bradymonas sediminis]|GCA_003258315.1_ASM325831v1_protein
   #    score  bias  c-Evalue  i-Evalue hmmfrom  hmm to    alifrom  ali to    envfrom  env to     acc
 ---   ------ ----- --------- --------- ------- -------    ------- -------    ------- -------    ----
   1 ?   15.7   0.1   0.00069      0.75      16      52 ..       9      46 ..       7      52 .. 0.72

>> AAO81606.1  polysaccharide deacetylase family protein [Enterococcus faecalis V583]|GCA_000007785.1_ASM778v1_protein
   #    score  bias  c-Evalue  i-Evalue hmmfrom  hmm to    alifrom  ali to    envfrom  env to     acc
 ---   ------ ----- --------- --------- ------- -------    ------- -------    ------- -------    ----
   1 ?   15.1   0.2    0.0011       1.2      16     120 ..      18     126 ..       3     134 .. 0.71

>> PHZ58525.1  chemotaxis protein [Photobacterium leiognathi]|GCA_002631085.2_ASM263108v2_protein
   #    score  bias  c-Evalue  i-Evalue hmmfrom  hmm to    alifrom  ali to    envfrom  env to     acc
 ---   ------ ----- --------- --------- ------- -------    ------- -------    ------- -------    ----
   1 ?   13.0   0.1    0.0049       5.4      24      86 ..       9      75 ..       2      93 .. 0.79

>> QQS05977.1  hypothetical protein IPK50_03585 [Fibrobacteres bacterium]|GCA_016699655.1_ASM1669965v1_protein
   #    score  bias  c-Evalue  i-Evalue hmmfrom  hmm to    alifrom  ali to    envfrom  env to     acc
 ---   ------ ----- --------- --------- ------- -------    ------- -------    ------- -------    ----
   1 ?   14.7   0.0    0.0014       1.6      81     126 ..      61     106 ..       2     107 .. 0.81

>> AAP99479.1  Predicted protein [Prochlorococcus marinus subsp. marinus str. CCMP1375]|GCA_000007925.1_ASM792v1_protein
   #    score  bias  c-Evalue  i-Evalue hmmfrom  hmm to    alifrom  ali to    envfrom  env to     acc
 ---   ------ ----- --------- --------- ------- -------    ------- -------    ------- -------    ----
   1 ?   15.9   0.0   0.00063      0.69      16     119 ..       3     127 ..       1     131 [. 0.80

>> EGO62383.1  sporulation protein YunB [Acetonema longum DSM 6540]|GCA_000219125.2_ASM21912v1_protein
   #    score  bias  c-Evalue  i-Evalue hmmfrom  hmm to    alifrom  ali to    envfrom  env to     acc
 ---   ------ ----- --------- --------- ------- -------    ------- -------    ------- -------    ----
   1 ?   14.3   3.4    0.0019       2.1      15      90 ..      15     110 ..      10     170 .. 0.63

>> ACB77475.1  RNA polymerase, sigma-24 subunit, ECF subfamily [Opitutus terrae PB90-1]|GCA_000019965.1_ASM1996v1_protei
   #    score  bias  c-Evalue  i-Evalue hmmfrom  hmm to    alifrom  ali to    envfrom  env to     acc
 ---   ------ ----- --------- --------- ------- -------    ------- -------    ------- -------    ----
   1 ?   13.5   0.0    0.0035       3.8      56     122 ..     324     391 ..     288     395 .. 0.84

>> APW43415.1  LysR family transcriptional regulator [Rhodoferax saidenbachensis]|GCA_001955715.1_ASM195571v1_protein
   #    score  bias  c-Evalue  i-Evalue hmmfrom  hmm to    alifrom  ali to    envfrom  env to     acc
 ---   ------ ----- --------- --------- ------- -------    ------- -------    ------- -------    ----
   1 ?   14.9   0.2    0.0012       1.3      66     116 ..      27      79 ..       8      89 .. 0.82

>> CCQ09794.1  diguanylate cyclase/phosphodiesterase (GGDEF & EAL domains) with PAS/PAC sensor(s) [Pseudoalteromonas lut
   #    score  bias  c-Evalue  i-Evalue hmmfrom  hmm to    alifrom  ali to    envfrom  env to     acc
 ---   ------ ----- --------- --------- ------- -------    ------- -------    ------- -------    ----
   1 ?   14.3   0.2    0.0019         2      11     103 ..     132     236 ..     127     241 .. 0.71

>> AGH79224.1  transcriptional regulator [Xanthomonas axonopodis Xac29-1]|GCA_000348585.1_ASM34858v1_protein
   #    score  bias  c-Evalue  i-Evalue hmmfrom  hmm to    alifrom  ali to    envfrom  env to     acc
 ---   ------ ----- --------- --------- ------- -------    ------- -------    ------- -------    ----
   1 ?   14.8   0.1    0.0014       1.5      73     117 ..      36      80 ..      20      90 .. 0.87

>> MCQ4636237.1  translation elongation factor 4 [Anaerovorax odorimutans]|GCA_024459955.1_ASM2445995v1_protein
   #    score  bias  c-Evalue  i-Evalue hmmfrom  hmm to    alifrom  ali to    envfrom  env to     acc
 ---   ------ ----- --------- --------- ------- -------    ------- -------    ------- -------    ----
   1 ?    9.7   0.0     0.051        56      36     123 ..     134     243 ..     120     246 .. 0.88

>> AMW04622.1  hypothetical protein GEMMAAP_06730 [Gemmatimonas phototrophica]|GCA_000695095.2_ASM69509v2_protein
   #    score  bias  c-Evalue  i-Evalue hmmfrom  hmm to    alifrom  ali to    envfrom  env to     acc
 ---   ------ ----- --------- --------- ------- -------    ------- -------    ------- -------    ----
   1 ?   12.2   0.0    0.0087       9.5      69     111 ..       9      69 ..       2      80 .. 0.90

>> QDU98997.1  Cytochrome c551 peroxidase precursor [Lignipirellula cremea]|GCA_007751035.1_ASM775103v1_protein
   #    score  bias  c-Evalue  i-Evalue hmmfrom  hmm to    alifrom  ali to    envfrom  env to     acc
 ---   ------ ----- --------- --------- ------- -------    ------- -------    ------- -------    ----
   1 ?   14.3   0.0     0.002       2.2       6      67 ..      12      75 ..       8      92 .. 0.79

>> ACF13116.1  sulfur oxidation protein SoxY [Chloroherpeton thalassium ATCC 35110]|GCA_000020525.1_ASM2052v1_protein
   #    score  bias  c-Evalue  i-Evalue hmmfrom  hmm to    alifrom  ali to    envfrom  env to     acc
 ---   ------ ----- --------- --------- ------- -------    ------- -------    ------- -------    ----
   1 ?    5.1   0.0       1.3   1.5e+03      66     126 ..      27      90 ..       8      92 .. 0.84
   2 ?    8.4   0.0      0.13   1.4e+02      41      75 ..     108     142 ..      95     145 .. 0.85

>> BAH75113.1  chemotaxis protein MotB [Solidesulfovibrio magneticus RS-1]|GCA_000010665.1_ASM1066v1_protein
   #    score  bias  c-Evalue  i-Evalue hmmfrom  hmm to    alifrom  ali to    envfrom  env to     acc
 ---   ------ ----- --------- --------- ------- -------    ------- -------    ------- -------    ----
   1 ?   14.1   0.0    0.0022       2.4      11      31 ..      20      40 ..       9      77 .. 0.77

>> ACI21090.1  hypothetical protein THEYE_A0453 [Thermodesulfovibrio yellowstonii DSM 11347]|GCA_000020985.1_ASM2098v1_p
   #    score  bias  c-Evalue  i-Evalue hmmfrom  hmm to    alifrom  ali to    envfrom  env to     acc
 ---   ------ ----- --------- --------- ------- -------    ------- -------    ------- -------    ----
   1 ?   14.6   0.1    0.0015       1.6      17      84 ..       7      84 ..       6      88 .] 0.69

>> AKD02347.1  aldo/keto reductase [Pontibacter korlensis]|GCA_000973725.1_ASM97372v1_protein
   #    score  bias  c-Evalue  i-Evalue hmmfrom  hmm to    alifrom  ali to    envfrom  env to     acc
 ---   ------ ----- --------- --------- ------- -------    ------- -------    ------- -------    ----
   1 ?   13.7   0.0    0.0029       3.1      58     117 ..      92     154 ..      86     161 .. 0.87

>> AIQ87975.1  protein of unassigned function [Methylobacterium oryzae CBMB20]|GCA_000757795.1_ASM75779v1_protein
   #    score  bias  c-Evalue  i-Evalue hmmfrom  hmm to    alifrom  ali to    envfrom  env to     acc
 ---   ------ ----- --------- --------- ------- -------    ------- -------    ------- -------    ----
   1 ?   14.4   0.0    0.0017       1.9       5      28 ..      14      39 ..      11      44 .. 0.78

>> SQE54219.1  lipopolysaccharide biosynthesis protein [Enterococcus cecorum]|GCA_900474605.1_41594_C01_protein
   #    score  bias  c-Evalue  i-Evalue hmmfrom  hmm to    alifrom  ali to    envfrom  env to     acc
 ---   ------ ----- --------- --------- ------- -------    ------- -------    ------- -------    ----
   1 ?   13.3   2.3    0.0038       4.2      21      84 ..      37      97 ..      37     168 .. 0.86

>> EEQ10283.1  UDP-N-acetylmuramoyl-tripeptide--D-alanyl-D- alanine ligase [Yersinia mollaretii ATCC 43969]|GCA_00016799
   #    score  bias  c-Evalue  i-Evalue hmmfrom  hmm to    alifrom  ali to    envfrom  env to     acc
 ---   ------ ----- --------- --------- ------- -------    ------- -------    ------- -------    ----
   1 ?   11.9   0.0      0.01        11      73     112 ..     407     446 ..     293     449 .. 0.92

>> AAZ26824.1  hypothetical protein CPS_4253 [Colwellia psychrerythraea 34H]|GCA_000012325.1_ASM1232v1_protein
   #    score  bias  c-Evalue  i-Evalue hmmfrom  hmm to    alifrom  ali to    envfrom  env to     acc
 ---   ------ ----- --------- --------- ------- -------    ------- -------    ------- -------    ----
   1 ?   12.5   0.3    0.0067       7.3      26      93 ..     180     247 ..     179     264 .. 0.88

>> QJS18863.1  MurR/RpiR family transcriptional regulator [Turicibacter sanguinis]|GCA_013046825.1_ASM1304682v1_protein
   #    score  bias  c-Evalue  i-Evalue hmmfrom  hmm to    alifrom  ali to    envfrom  env to     acc
 ---   ------ ----- --------- --------- ------- -------    ------- -------    ------- -------    ----
   1 ?    7.9   0.7      0.18     2e+02      63     120 ..      78     136 ..      29     141 .. 0.80
   2 ?    9.2   0.2     0.072        79      56     125 ..     142     211 ..     137     214 .. 0.76

>> AGG30559.1  ATP-dependent Clp protease adaptor protein ClpS [Morganella morganii subsp. morganii KT]|GCA_000286435.2_
