# hmmsearch :: search profile(s) against a sequence database
# HMMER 3.3.2 (Nov 2020); http://hmmer.org/
# Copyright (C) 2020 Howard Hughes Medical Institute.
# Freely distributed under the BSD open source license.
# - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - -
# query HMM file:                  IPR006665.hmm
# target sequence database:        /Users/nmat471/Downloads/z_genomes_wLitLinks_processing/genomes_wLitLinks+4+22.fasta
# MSA of all hits saved to file:   IPR006665_MotB_ExbD_TolR_hits_alned1.sto
# per-seq hits tabular output:     IPR006665_MotB_ExbD_TolR_seqHitsTable1.txt
# show alignments in output:       no
# domain inclusion threshold:      E-value <= 2
# - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - -

Query:       OmpA  [M=95]
Accession:   PF00691.23
Description: OmpA family
Scores for complete sequences (score includes all domains):
   --- full sequence ---   --- best 1 domain ---    -#dom-
    E-value  score  bias    E-value  score  bias    exp  N  Sequence       Description

>> ACI21439.1  chemotaxis protein MotB [Thermodesulfovibrio yellowstonii DSM 11347]
   #    score  bias  c-Evalue  i-Evalue hmmfrom  hmm to    alifrom  ali to    envfrom  env to     acc
 ---   ------ ----- --------- --------- ------- -------    ------- -------    ------- -------    ----
   1 !   51.7   0.0   5.9e-15     3e-12       2      93 ..     143     238 ..     142     239 .. 0.89

>> ADB19149.1  OmpA/MotB domain protein [Pirellula staleyi DSM 6068]
   #    score  bias  c-Evalue  i-Evalue hmmfrom  hmm to    alifrom  ali to    envfrom  env to     acc
 ---   ------ ----- --------- --------- ------- -------    ------- -------    ------- -------    ----
   1 !   53.3   0.2   1.8e-15   9.2e-13       2      95 .]     171     269 ..     170     269 .. 0.90

>> ADZ92427.1  OmpA/MotB domain protein [Marinomonas mediterranea MMB-1]
   #    score  bias  c-Evalue  i-Evalue hmmfrom  hmm to    alifrom  ali to    envfrom  env to     acc
 ---   ------ ----- --------- --------- ------- -------    ------- -------    ------- -------    ----
   1 !   51.9   0.0   4.8e-15   2.4e-12       1      95 []     161     260 ..     161     260 .. 0.97

>> ABZ00176.1  OmpA/MotB domain protein [Pseudomonas putida GB-1]|GCA_000019125.1_ASM1912v1_protein
   #    score  bias  c-Evalue  i-Evalue hmmfrom  hmm to    alifrom  ali to    envfrom  env to     acc
 ---   ------ ----- --------- --------- ------- -------    ------- -------    ------- -------    ----
   1 !   51.7   0.0   5.7e-15   2.9e-12      19      95 .]     149     226 ..     141     226 .. 0.95

>> KIU35410.1  flagellar motor protein MotB [Atlantibacter hermannii]
   #    score  bias  c-Evalue  i-Evalue hmmfrom  hmm to    alifrom  ali to    envfrom  env to     acc
 ---   ------ ----- --------- --------- ------- -------    ------- -------    ------- -------    ----
   1 !   52.1   0.0   4.4e-15   2.2e-12       1      93 [.     161     259 ..     161     260 .. 0.94

>> AMO81195.1  flagellar motor protein MotB [Obesumbacterium proteus]
   #    score  bias  c-Evalue  i-Evalue hmmfrom  hmm to    alifrom  ali to    envfrom  env to     acc
 ---   ------ ----- --------- --------- ------- -------    ------- -------    ------- -------    ----
   1 !   52.2   0.0     4e-15   2.1e-12       1      93 [.     159     257 ..     159     258 .. 0.94

>> WP_129655311.1  MULTISPECIES: OmpA family protein [Bacteroides]|GCF_900624795.1_81H8_protein
   #    score  bias  c-Evalue  i-Evalue hmmfrom  hmm to    alifrom  ali to    envfrom  env to     acc
 ---   ------ ----- --------- --------- ------- -------    ------- -------    ------- -------    ----
   1 !   52.2   0.1     4e-15     2e-12       1      80 [.     265     346 ..     265     357 .. 0.90

>> WP_008760779.1  MULTISPECIES: OmpA family protein [Bacteroides]|GCF_900624795.1_81H8_protein
   #    score  bias  c-Evalue  i-Evalue hmmfrom  hmm to    alifrom  ali to    envfrom  env to     acc
 ---   ------ ----- --------- --------- ------- -------    ------- -------    ------- -------    ----
   1 !   52.0   0.0   4.6e-15   2.3e-12       1      80 [.     295     377 ..     295     382 .. 0.94

>> AGH79217.1  hypothetical protein XAC29_19080 [Xanthomonas axonopodis Xac29-1]
   #    score  bias  c-Evalue  i-Evalue hmmfrom  hmm to    alifrom  ali to    envfrom  env to     acc
 ---   ------ ----- --------- --------- ------- -------    ------- -------    ------- -------    ----
   1 !   52.6   0.1     3e-15   1.5e-12      32      95 .]       1      70 [.       1      70 [. 0.88

>> GHD90463.1  flagellar motor protein MotB [Pseudocitrobacter faecalis]
   #    score  bias  c-Evalue  i-Evalue hmmfrom  hmm to    alifrom  ali to    envfrom  env to     acc
 ---   ------ ----- --------- --------- ------- -------    ------- -------    ------- -------    ----
   1 !   52.2   0.0   4.1e-15   2.1e-12       1      93 [.     161     259 ..     161     260 .. 0.93

>> AAZ26642.1  putative chemotaxis MotB protein [Colwellia psychrerythraea 34H]
   #    score  bias  c-Evalue  i-Evalue hmmfrom  hmm to    alifrom  ali to    envfrom  env to     acc
 ---   ------ ----- --------- --------- ------- -------    ------- -------    ------- -------    ----
   1 !   52.0   0.0   4.6e-15   2.3e-12       1      95 []     157     255 ..     157     255 .. 0.95

>> AAL20838.1  enables flagellar motor rotation [Salmonella enterica subsp. enterica serovar Typhimurium str. LT2]
   #    score  bias  c-Evalue  i-Evalue hmmfrom  hmm to    alifrom  ali to    envfrom  env to     acc
 ---   ------ ----- --------- --------- ------- -------    ------- -------    ------- -------    ----
   1 !   52.1   0.0   4.4e-15   2.3e-12       1      93 [.     161     259 ..     161     260 .. 0.93

>> ABS63665.1  OmpA/MotB domain protein [Parvibaculum lavamentivorans DS-1]
   #    score  bias  c-Evalue  i-Evalue hmmfrom  hmm to    alifrom  ali to    envfrom  env to     acc
 ---   ------ ----- --------- --------- ------- -------    ------- -------    ------- -------    ----
   1 !   51.9   0.0     5e-15   2.5e-12       1      94 [.     181     269 ..     181     270 .. 0.88

>> ABC36080.1  ompA family protein [Burkholderia thailandensis E264]
   #    score  bias  c-Evalue  i-Evalue hmmfrom  hmm to    alifrom  ali to    envfrom  env to     acc
 ---   ------ ----- --------- --------- ------- -------    ------- -------    ------- -------    ----
   1 !   51.5   0.0   6.4e-15   3.2e-12       1      95 []     317     415 ..     317     415 .. 0.94

>> EED65704.1  cytochrome c oxidase, subunit II [Comamonas testosteroni KF-1]
   #    score  bias  c-Evalue  i-Evalue hmmfrom  hmm to    alifrom  ali to    envfrom  env to     acc
 ---   ------ ----- --------- --------- ------- -------    ------- -------    ------- -------    ----
   1 !   51.6   0.5   6.1e-15   3.1e-12       1      73 [.     426     499 ..     426     517 .. 0.91

>> ABE50206.1  OmpA/MotB [Methylobacillus flagellatus KT]
   #    score  bias  c-Evalue  i-Evalue hmmfrom  hmm to    alifrom  ali to    envfrom  env to     acc
 ---   ------ ----- --------- --------- ------- -------    ------- -------    ------- -------    ----
   1 !   51.1   0.0   8.5e-15   4.3e-12       1      87 [.     170     262 ..     170     269 .. 0.89

>> KLR25636.1  flagellar motor protein MotB [Enterobacter bugandensis]
   #    score  bias  c-Evalue  i-Evalue hmmfrom  hmm to    alifrom  ali to    envfrom  env to     acc
 ---   ------ ----- --------- --------- ------- -------    ------- -------    ------- -------    ----
   1 !   51.9   0.0   5.1e-15   2.6e-12       1      93 [.     161     259 ..     161     260 .. 0.93

>> PAN74107.1  motility protein MotB [Enterobacter cloacae]
   #    score  bias  c-Evalue  i-Evalue hmmfrom  hmm to    alifrom  ali to    envfrom  env to     acc
 ---   ------ ----- --------- --------- ------- -------    ------- -------    ------- -------    ----
   1 !   51.9   0.0   5.1e-15   2.6e-12       1      93 [.     161     259 ..     161     260 .. 0.93

>> OWF83105.1  putative lateral flagellar export/assembly protein LafU [Yersinia frederiksenii]
   #    score  bias  c-Evalue  i-Evalue hmmfrom  hmm to    alifrom  ali to    envfrom  env to     acc
 ---   ------ ----- --------- --------- ------- -------    ------- -------    ------- -------    ----
   1 !   51.6   0.0   6.1e-15   3.1e-12       1      93 [.     123     220 ..     123     221 .. 0.94

>> EHM37795.1  OmpA family protein [Hafnia alvei ATCC 51873]
   #    score  bias  c-Evalue  i-Evalue hmmfrom  hmm to    alifrom  ali to    envfrom  env to     acc
 ---   ------ ----- --------- --------- ------- -------    ------- -------    ------- -------    ----
   1 !   51.0   0.0   9.1e-15   4.6e-12       1      93 [.     185     282 ..     185     283 .. 0.92

>> WP_035609574.1  flagellar motor protein MotB [Edwardsiella ictaluri ATCC 33202]
   #    score  bias  c-Evalue  i-Evalue hmmfrom  hmm to    alifrom  ali to    envfrom  env to     acc
 ---   ------ ----- --------- --------- ------- -------    ------- -------    ------- -------    ----
   1 !   51.5   0.0   6.6e-15   3.4e-12       1      92 [.     161     258 ..     161     260 .. 0.91

>> KLP57831.1  membrane protein [Enterobacter genomosp. O]
   #    score  bias  c-Evalue  i-Evalue hmmfrom  hmm to    alifrom  ali to    envfrom  env to     acc
 ---   ------ ----- --------- --------- ------- -------    ------- -------    ------- -------    ----
   1 !   51.2   0.3   7.9e-15     4e-12       6      91 ..     185     273 ..     178     276 .. 0.88

>> QCG47005.1  flagellar motor protein MotB [Aeromonas schubertii]
   #    score  bias  c-Evalue  i-Evalue hmmfrom  hmm to    alifrom  ali to    envfrom  env to     acc
 ---   ------ ----- --------- --------- ------- -------    ------- -------    ------- -------    ----
   1 !   50.4   0.0   1.5e-14   7.4e-12       1      95 []     170     269 ..     170     269 .. 0.93

>> EHJ05587.1  TolC family type I secretion outer membrane protein [Marinobacter manganoxydans MnI7-9]
   #    score  bias  c-Evalue  i-Evalue hmmfrom  hmm to    alifrom  ali to    envfrom  env to     acc
 ---   ------ ----- --------- --------- ------- -------    ------- -------    ------- -------    ----
   1 !   51.1   0.1   8.6e-15   4.4e-12       2      92 ..     518     610 ..     517     613 .. 0.93

>> CAG18504.1  Hypothetical chemotaxis LafU protein [Photobacterium profundum SS9]
   #    score  bias  c-Evalue  i-Evalue hmmfrom  hmm to    alifrom  ali to    envfrom  env to     acc
 ---   ------ ----- --------- --------- ------- -------    ------- -------    ------- -------    ----
   1 !   50.7   0.0   1.1e-14   5.8e-12       1      93 [.     182     278 ..     182     279 .. 0.94

>> GAC24034.1  chemotaxis protein MotB [Paraglaciecola mesophila KMM 241]
   #    score  bias  c-Evalue  i-Evalue hmmfrom  hmm to    alifrom  ali to    envfrom  env to     acc
 ---   ------ ----- --------- --------- ------- -------    ------- -------    ------- -------    ----
   1 !   48.9   0.0   4.2e-14   2.1e-11       2      95 .]     186     284 ..     185     284 .. 0.95

>> CAJ49281.1  chemotaxis protein [Bordetella avium 197N]
   #    score  bias  c-Evalue  i-Evalue hmmfrom  hmm to    alifrom  ali to    envfrom  env to     acc
 ---   ------ ----- --------- --------- ------- -------    ------- -------    ------- -------    ----
   1 !   48.9   0.0   4.3e-14   2.2e-11       1      90 [.     164     259 ..     164     264 .. 0.91

>> ABM19853.1  OmpA/MotB domain protein [Marinobacter nauticus VT8]
   #    score  bias  c-Evalue  i-Evalue hmmfrom  hmm to    alifrom  ali to    envfrom  env to     acc
 ---   ------ ----- --------- --------- ------- -------    ------- -------    ------- -------    ----
   1 !   50.3   0.0   1.5e-14   7.8e-12       1      89 [.     159     252 ..     159     257 .. 0.92

>> ORN02589.1  hypothetical protein HA46_03290 [Pantoea septica]
   #    score  bias  c-Evalue  i-Evalue hmmfrom  hmm to    alifrom  ali to    envfrom  env to     acc
 ---   ------ ----- --------- --------- ------- -------    ------- -------    ------- -------    ----
   1 !   50.9   0.0     1e-14   5.3e-12       1      89 [.     157     251 ..     157     256 .. 0.90

>> KGT90536.1  flagellar motor protein MotB [Erwinia typographi]
   #    score  bias  c-Evalue  i-Evalue hmmfrom  hmm to    alifrom  ali to    envfrom  env to     acc
 ---   ------ ----- --------- --------- ------- -------    ------- -------    ------- -------    ----
   1 !   49.7   0.0   2.5e-14   1.3e-11       1      93 [.     160     258 ..     160     259 .. 0.90

>> AAQ59699.1  chemotaxis motB protein [Chromobacterium violaceum ATCC 12472]
   #    score  bias  c-Evalue  i-Evalue hmmfrom  hmm to    alifrom  ali to    envfrom  env to     acc
 ---   ------ ----- --------- --------- ------- -------    ------- -------    ------- -------    ----
   1 !   49.7   0.0   2.4e-14   1.2e-11       1      85 [.     162     252 ..     162     261 .. 0.89

>> CNK28478.1  flagellar motor protein [Yersinia frederiksenii]
   #    score  bias  c-Evalue  i-Evalue hmmfrom  hmm to    alifrom  ali to    envfrom  env to     acc
 ---   ------ ----- --------- --------- ------- -------    ------- -------    ------- -------    ----
   1 !   51.1   0.0   8.8e-15   4.5e-12       1      93 [.     170     267 ..     170     268 .. 0.94

>> KTS00803.1  flagellar motor protein MotB [Pantoea dispersa]
   #    score  bias  c-Evalue  i-Evalue hmmfrom  hmm to    alifrom  ali to    envfrom  env to     acc
 ---   ------ ----- --------- --------- ------- -------    ------- -------    ------- -------    ----
   1 !   50.2   0.0   1.7e-14   8.4e-12       1      92 [.     160     257 ..     160     259 .. 0.90

>> AAS12668.1  OmpA family protein [Treponema denticola ATCC 35405]
   #    score  bias  c-Evalue  i-Evalue hmmfrom  hmm to    alifrom  ali to    envfrom  env to     acc
 ---   ------ ----- --------- --------- ------- -------    ------- -------    ------- -------    ----
   1 !   51.1   0.0   8.9e-15   4.5e-12       2      95 .]     345     440 ..     344     440 .. 0.94

>> AAS95120.1  chemotaxis protein PomB [Desulfovibrio vulgaris str. Hildenborough]
   #    score  bias  c-Evalue  i-Evalue hmmfrom  hmm to    alifrom  ali to    envfrom  env to     acc
 ---   ------ ----- --------- --------- ------- -------    ------- -------    ------- -------    ----
   1 !   51.0   0.0   9.7e-15   4.9e-12       1      91 [.     145     239 ..     145     243 .. 0.91

>> ABZ96400.1  Hypothetical protein LEPBI_I0255 [Leptospira biflexa serovar Patoc strain 'Patoc 1 (Paris)']
   #    score  bias  c-Evalue  i-Evalue hmmfrom  hmm to    alifrom  ali to    envfrom  env to     acc
 ---   ------ ----- --------- --------- ------- -------    ------- -------    ------- -------    ----
   1 !   50.4   0.1   1.4e-14   7.3e-12      12      95 .]     252     336 ..     241     336 .. 0.93

>> TCV98821.1  type VI secretion system protein ImpK [Biostraticola tofi]
   #    score  bias  c-Evalue  i-Evalue hmmfrom  hmm to    alifrom  ali to    envfrom  env to     acc
 ---   ------ ----- --------- --------- ------- -------    ------- -------    ------- -------    ----
   1 !   51.2   0.0   8.3e-15   4.2e-12       1      95 []     282     380 ..     282     380 .. 0.94

>> AAN55236.1  sortase system OmpA family protein PdsO [Shewanella oneidensis MR-1]
   #    score  bias  c-Evalue  i-Evalue hmmfrom  hmm to    alifrom  ali to    envfrom  env to     acc
 ---   ------ ----- --------- --------- ------- -------    ------- -------    ------- -------    ----
   1 !   50.7   0.0   1.1e-14   5.8e-12       2      87 ..     156     242 ..     155     250 .. 0.93

>> EDL51998.1  chemotaxis LafU protein [Vibrio mediterranei AK1]|GCA_000181535.1_ASM18153v1_protein
   #    score  bias  c-Evalue  i-Evalue hmmfrom  hmm to    alifrom  ali to    envfrom  env to     acc
 ---   ------ ----- --------- --------- ------- -------    ------- -------    ------- -------    ----
   1 !   50.6   0.0   1.3e-14   6.4e-12       1      93 [.     157     253 ..     157     254 .. 0.92

>> WP_170848625.1  MULTISPECIES: OmpA family protein [Bacteroides]|GCF_900624795.1_81H8_protein
   #    score  bias  c-Evalue  i-Evalue hmmfrom  hmm to    alifrom  ali to    envfrom  env to     acc
 ---   ------ ----- --------- --------- ------- -------    ------- -------    ------- -------    ----
   1 !   50.7   0.2   1.2e-14     6e-12       1      83 [.     279     363 ..     279     369 .. 0.93

>> AAY38463.1  OmpA/MotB [Pseudomonas syringae pv. syringae B728a]
   #    score  bias  c-Evalue  i-Evalue hmmfrom  hmm to    alifrom  ali to    envfrom  env to     acc
 ---   ------ ----- --------- --------- ------- -------    ------- -------    ------- -------    ----
   1 !   50.6   0.0   1.2e-14   6.3e-12      10      95 .]     148     237 ..     139     237 .. 0.92

>> ADE10783.1  OmpA/MotB domain protein [Sideroxydans lithotrophicus ES-1]
   #    score  bias  c-Evalue  i-Evalue hmmfrom  hmm to    alifrom  ali to    envfrom  env to     acc
 ---   ------ ----- --------- --------- ------- -------    ------- -------    ------- -------    ----
   1 !   50.0   0.0   1.9e-14   9.7e-12       1      84 [.     175     264 ..     175     274 .. 0.87

>> BAL07815.1  hypothetical protein BJ6T_25370 [Bradyrhizobium japonicum USDA 6]
   #    score  bias  c-Evalue  i-Evalue hmmfrom  hmm to    alifrom  ali to    envfrom  env to     acc
 ---   ------ ----- --------- --------- ------- -------    ------- -------    ------- -------    ----
   1 !   50.0   0.0     2e-14     1e-11       1      93 [.     339     435 ..     339     436 .. 0.93

>> ACN17704.1  OmpA3 [Desulforapulum autotrophicum HRM2]
   #    score  bias  c-Evalue  i-Evalue hmmfrom  hmm to    alifrom  ali to    envfrom  env to     acc
 ---   ------ ----- --------- --------- ------- -------    ------- -------    ------- -------    ----
   1 !   50.6   0.1   1.3e-14   6.4e-12       1      95 []      94     189 ..      94     189 .. 0.86

>> TCZ24252.1  motility protein MotB [Pantoea agglomerans]
   #    score  bias  c-Evalue  i-Evalue hmmfrom  hmm to    alifrom  ali to    envfrom  env to     acc
 ---   ------ ----- --------- --------- ------- -------    ------- -------    ------- -------    ----
   1 !   50.0   0.0   1.9e-14   9.7e-12      16      93 ..     173     256 ..     163     257 .. 0.91

>> CCG96130.1  protein that enables flagellar motor rotation [Marinobacter nauticus ATCC 49840]
   #    score  bias  c-Evalue  i-Evalue hmmfrom  hmm to    alifrom  ali to    envfrom  env to     acc
 ---   ------ ----- --------- --------- ------- -------    ------- -------    ------- -------    ----
   1 !   49.7   0.0   2.4e-14   1.2e-11       1      89 [.     159     252 ..     159     257 .. 0.92

>> ADZ91788.1  OmpA/MotB domain protein [Marinomonas mediterranea MMB-1]
   #    score  bias  c-Evalue  i-Evalue hmmfrom  hmm to    alifrom  ali to    envfrom  env to     acc
 ---   ------ ----- --------- --------- ------- -------    ------- -------    ------- -------    ----
   1 !   50.4   0.0   1.5e-14   7.6e-12       1      89 [.     163     256 ..     163     261 .. 0.84

>> KGT93170.1  flagellar motor protein MotB [Enterobacter cancerogenus]
   #    score  bias  c-Evalue  i-Evalue hmmfrom  hmm to    alifrom  ali to    envfrom  env to     acc
 ---   ------ ----- --------- --------- ------- -------    ------- -------    ------- -------    ----
   1 !   50.0   0.0   1.9e-14   9.5e-12       1      93 [.     160     258 ..     160     259 .. 0.89

>> EAS78266.1  chemotaxis LafU protein [Vibrio alginolyticus 12G01]
   #    score  bias  c-Evalue  i-Evalue hmmfrom  hmm to    alifrom  ali to    envfrom  env to     acc
 ---   ------ ----- --------- --------- ------- -------    ------- -------    ------- -------    ----
   1 !   49.6   0.0   2.6e-14   1.3e-11       1      93 [.     171     269 ..     171     270 .. 0.95

>> AMO80267.1  flagellar motor protein B [Obesumbacterium proteus]
   #    score  bias  c-Evalue  i-Evalue hmmfrom  hmm to    alifrom  ali to    envfrom  env to     acc
 ---   ------ ----- --------- --------- ------- -------    ------- -------    ------- -------    ----
   1 !   49.8   0.0   2.3e-14   1.2e-11       1      92 [.     185     281 ..     185     283 .. 0.92

>> ACL72406.1  chemotaxis MotB protein [Thioalkalivibrio sulfidiphilus HL-EbGr7]
   #    score  bias  c-Evalue  i-Evalue hmmfrom  hmm to    alifrom  ali to    envfrom  env to     acc
 ---   ------ ----- --------- --------- ------- -------    ------- -------    ------- -------    ----
   1 !   49.5   0.0   2.7e-14   1.4e-11       1      89 [.     166     258 ..     166     263 .. 0.91

>> AKS90452.1  membrane MotB of proton-channel complex MotA/MotB family protein [Yersinia pestis 8787]
   #    score  bias  c-Evalue  i-Evalue hmmfrom  hmm to    alifrom  ali to    envfrom  env to     acc
 ---   ------ ----- --------- --------- ------- -------    ------- -------    ------- -------    ----
   1 !   50.0   0.0   1.9e-14   9.9e-12       1      93 [.     170     267 ..     170     268 .. 0.95

>> EDR31653.1  flagellar motor protein B [Yersinia pestis biovar Orientalis str. IP275]
   #    score  bias  c-Evalue  i-Evalue hmmfrom  hmm to    alifrom  ali to    envfrom  env to     acc
 ---   ------ ----- --------- --------- ------- -------    ------- -------    ------- -------    ----
   1 !   50.0   0.0   1.9e-14   9.9e-12       1      93 [.     170     267 ..     170     268 .. 0.95

>> BAH77463.1  chemotaxis protein MotB [Solidesulfovibrio magneticus RS-1]
   #    score  bias  c-Evalue  i-Evalue hmmfrom  hmm to    alifrom  ali to    envfrom  env to     acc
 ---   ------ ----- --------- --------- ------- -------    ------- -------    ------- -------    ----
   1 !   47.7   0.0     1e-13   5.1e-11       3      89 ..     197     286 ..     195     291 .. 0.89

>> POT59379.1  motility protein MotB [Citrobacter amalonaticus]
   #    score  bias  c-Evalue  i-Evalue hmmfrom  hmm to    alifrom  ali to    envfrom  env to     acc
 ---   ------ ----- --------- --------- ------- -------    ------- -------    ------- -------    ----
   1 !   50.0   0.0   1.9e-14   9.6e-12       1      93 [.     161     259 ..     161     260 .. 0.92

>> CFQ41305.1  flagellar motor protein [Yersinia bercovieri]
   #    score  bias  c-Evalue  i-Evalue hmmfrom  hmm to    alifrom  ali to    envfrom  env to     acc
 ---   ------ ----- --------- --------- ------- -------    ------- -------    ------- -------    ----
   1 !   49.8   0.0   2.3e-14   1.2e-11       1      91 [.     170     265 ..     170     268 .. 0.93

>> WP_016267196.1  OmpA family protein [Bacteroides thetaiotaomicron]|GCF_900624795.1_81H8_protein
   #    score  bias  c-Evalue  i-Evalue hmmfrom  hmm to    alifrom  ali to    envfrom  env to     acc
 ---   ------ ----- --------- --------- ------- -------    ------- -------    ------- -------    ----
   1 !   49.9   0.0   2.1e-14   1.1e-11       1      83 [.     276     360 ..     276     366 .. 0.94

>> CCJ73889.1  Flagellar motor rotation protein MotB [Cronobacter condimenti 1330]
   #    score  bias  c-Evalue  i-Evalue hmmfrom  hmm to    alifrom  ali to    envfrom  env to     acc
 ---   ------ ----- --------- --------- ------- -------    ------- -------    ------- -------    ----
   1 !   49.7   0.0   2.3e-14   1.2e-11       1      92 [.     161     258 ..     161     260 .. 0.92

>> BAC97018.1  uncharacterized protein conserved in bacteria [Vibrio vulnificus YJ016]
   #    score  bias  c-Evalue  i-Evalue hmmfrom  hmm to    alifrom  ali to    envfrom  env to     acc
 ---   ------ ----- --------- --------- ------- -------    ------- -------    ------- -------    ----
   1 !   48.7   0.0   4.9e-14   2.5e-11       1      95 []     323     421 ..     323     421 .. 0.95

>> AAM42924.1  chemotaxis MotB protein [Xanthomonas campestris pv. campestris str. ATCC 33913]|GCA_000007145.1_ASM714v1_
   #    score  bias  c-Evalue  i-Evalue hmmfrom  hmm to    alifrom  ali to    envfrom  env to     acc
 ---   ------ ----- --------- --------- ------- -------    ------- -------    ------- -------    ----
   1 !   49.5   0.0   2.7e-14   1.4e-11       1      89 [.     173     266 ..     173     271 .. 0.90

>> AAY38884.1  OmpA/MotB [Pseudomonas syringae pv. syringae B728a]
   #    score  bias  c-Evalue  i-Evalue hmmfrom  hmm to    alifrom  ali to    envfrom  env to     acc
 ---   ------ ----- --------- --------- ------- -------    ------- -------    ------- -------    ----
   1 !   49.5   0.0   2.8e-14   1.4e-11      17      95 .]     199     278 ..     183     278 .. 0.89

>> ACT48167.1  OmpA/MotB domain protein [Methylotenera mobilis JLW8]
   #    score  bias  c-Evalue  i-Evalue hmmfrom  hmm to    alifrom  ali to    envfrom  env to     acc
 ---   ------ ----- --------- --------- ------- -------    ------- -------    ------- -------    ----
   1 !   49.0   0.0   3.9e-14     2e-11       1      86 [.     173     264 ..     173     272 .. 0.90

>> BAL08643.1  hypothetical protein BJ6T_33690 [Bradyrhizobium japonicum USDA 6]
   #    score  bias  c-Evalue  i-Evalue hmmfrom  hmm to    alifrom  ali to    envfrom  env to     acc
 ---   ------ ----- --------- --------- ------- -------    ------- -------    ------- -------    ----
   1 !   49.4   0.0     3e-14   1.5e-11       1      95 []     400     498 ..     400     498 .. 0.93

>> CCQ12007.1  Outer membrane protein SypB [Pseudoalteromonas luteoviolacea B = ATCC 29581]
   #    score  bias  c-Evalue  i-Evalue hmmfrom  hmm to    alifrom  ali to    envfrom  env to     acc
 ---   ------ ----- --------- --------- ------- -------    ------- -------    ------- -------    ----
   1 !   49.7   0.1   2.4e-14   1.2e-11       2      85 ..     151     235 ..     150     244 .. 0.89

>> AEP09094.1  ompA family protein [Micavibrio aeruginosavorus ARL-13]|GCA_000226315.1_ASM22631v1_protein
   #    score  bias  c-Evalue  i-Evalue hmmfrom  hmm to    alifrom  ali to    envfrom  env to     acc
 ---   ------ ----- --------- --------- ------- -------    ------- -------    ------- -------    ----
   1 !   49.1   0.0   3.7e-14   1.9e-11       1      81 [.     185     266 ..     185     282 .. 0.84

>> TCZ23881.1  motility protein MotB [Pantoea agglomerans]
   #    score  bias  c-Evalue  i-Evalue hmmfrom  hmm to    alifrom  ali to    envfrom  env to     acc
 ---   ------ ----- --------- --------- ------- -------    ------- -------    ------- -------    ----
   1 !   45.5   0.0   4.9e-13   2.5e-10       1      92 [.     160     257 ..     160     259 .. 0.90

>> KFD13176.1  MotB family flagellar motor rotation protein [Serratia marcescens subsp. marcescens ATCC 13880]|GCA_00073
   #    score  bias  c-Evalue  i-Evalue hmmfrom  hmm to    alifrom  ali to    envfrom  env to     acc
 ---   ------ ----- --------- --------- ------- -------    ------- -------    ------- -------    ----
   1 !   49.2   0.0   3.4e-14   1.7e-11       1      93 [.     157     255 ..     157     256 .. 0.92

>> AAS94533.1  OmpA family protein [Desulfovibrio vulgaris str. Hildenborough]
   #    score  bias  c-Evalue  i-Evalue hmmfrom  hmm to    alifrom  ali to    envfrom  env to     acc
 ---   ------ ----- --------- --------- ------- -------    ------- -------    ------- -------    ----
   1 !   49.6   0.0   2.6e-14   1.3e-11       1      95 []     123     230 ..     123     230 .. 0.94

>> ABC39131.1  chemotaxis protein MotB [Burkholderia thailandensis E264]
   #    score  bias  c-Evalue  i-Evalue hmmfrom  hmm to    alifrom  ali to    envfrom  env to     acc
 ---   ------ ----- --------- --------- ------- -------    ------- -------    ------- -------    ----
   1 !   48.6   0.0   5.3e-14   2.7e-11       1      89 [.     181     275 ..     181     280 .. 0.91

>> CAH37321.1  chemotaxis protein MotB [Burkholderia pseudomallei K96243]
   #    score  bias  c-Evalue  i-Evalue hmmfrom  hmm to    alifrom  ali to    envfrom  env to     acc
 ---   ------ ----- --------- --------- ------- -------    ------- -------    ------- -------    ----
   1 !   48.6   0.0   5.2e-14   2.6e-11       1      89 [.     181     275 ..     181     280 .. 0.91

>> KLP57511.1  flagellar motor protein MotB [Enterobacter genomosp. O]
   #    score  bias  c-Evalue  i-Evalue hmmfrom  hmm to    alifrom  ali to    envfrom  env to     acc
 ---   ------ ----- --------- --------- ------- -------    ------- -------    ------- -------    ----
   1 !   49.3   0.0   3.2e-14   1.6e-11       1      93 [.     161     259 ..     161     260 .. 0.93

>> EKB18758.1  hypothetical protein HMPREF1168_02532 [Aeromonas veronii AMC34]
   #    score  bias  c-Evalue  i-Evalue hmmfrom  hmm to    alifrom  ali to    envfrom  env to     acc
 ---   ------ ----- --------- --------- ------- -------    ------- -------    ------- -------    ----
   1 !   47.7   0.0     1e-13   5.1e-11       1      95 []     171     270 ..     171     270 .. 0.88

>> RPH29935.1  motility protein MotB [Buttiauxella warmboldiae]
   #    score  bias  c-Evalue  i-Evalue hmmfrom  hmm to    alifrom  ali to    envfrom  env to     acc
 ---   ------ ----- --------- --------- ------- -------    ------- -------    ------- -------    ----
   1 !   48.7   0.0   4.8e-14   2.5e-11       1      93 [.     160     258 ..     160     259 .. 0.89

>> EEQ12176.1  hypothetical protein ymoll0001_14990 [Yersinia mollaretii ATCC 43969]
