# hmmsearch :: search profile(s) against a sequence database
# HMMER 3.3.2 (Nov 2020); http://hmmer.org/
# Copyright (C) 2020 Howard Hughes Medical Institute.
# Freely distributed under the BSD open source license.
# - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - -
# query HMM file:                  IPR003400.hmm
# target sequence database:        /Users/nmat471/Downloads/z_genomes_wLitLinks_processing/genomes_wLitLinks+4+22.fasta
# MSA of all hits saved to file:   IPR003400_MotB_ExbD_TolR_hits_alned1.sto
# per-seq hits tabular output:     IPR003400_MotB_ExbD_TolR_seqHitsTable1.txt
# show alignments in output:       no
# domain inclusion threshold:      E-value <= 2
# - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - -

Query:       ExbD  [M=128]
Accession:   PF02472.19
Description: Biopolymer transport protein ExbD/TolR
Scores for complete sequences (score includes all domains):
   --- full sequence ---   --- best 1 domain ---    -#dom-
    E-value  score  bias    E-value  score  bias    exp  N  Sequence       Description
 ---   ------ ----- --------- --------- ------- -------    ------- -------    ------- -------    ----
   1 !   79.2   0.6   8.3e-24   9.6e-21       4     127 ..      10     139 ..       7     140 .] 0.88

>> CAD72886.1  hypothetical protein-signal peptide and transmembrane prediction [Rhodopirellula baltica SH 1]
   #    score  bias  c-Evalue  i-Evalue hmmfrom  hmm to    alifrom  ali to    envfrom  env to     acc
 ---   ------ ----- --------- --------- ------- -------    ------- -------    ------- -------    ----
   1 !   78.5   0.1   1.4e-23   1.6e-20       4     126 ..      10     150 ..       7     152 .. 0.84

>> AFY71657.1  Biopolymer transport protein ExbD/TolR [Pseudanabaena sp. PCC 7367]|GCA_000317065.1_ASM31706v1_protein
   #    score  bias  c-Evalue  i-Evalue hmmfrom  hmm to    alifrom  ali to    envfrom  env to     acc
 ---   ------ ----- --------- --------- ------- -------    ------- -------    ------- -------    ----
   1 !   78.2   0.3   1.7e-23     2e-20       3     127 ..      15     144 ..      13     145 .. 0.94

>> AAW85718.1  TonB system transport protein ExbD1 [Aliivibrio fischeri ES114]
   #    score  bias  c-Evalue  i-Evalue hmmfrom  hmm to    alifrom  ali to    envfrom  env to     acc
 ---   ------ ----- --------- --------- ------- -------    ------- -------    ------- -------    ----
   1 !   78.1   0.9   1.8e-23   2.1e-20       3     125 ..      10     134 ..       8     137 .. 0.94

>> AAN56657.1  TonB1 energy transduction system for heme uptake inner membrane component ExbD [Shewanella oneidensis MR-
   #    score  bias  c-Evalue  i-Evalue hmmfrom  hmm to    alifrom  ali to    envfrom  env to     acc
 ---   ------ ----- --------- --------- ------- -------    ------- -------    ------- -------    ----
   1 !   76.7   1.1     5e-23   5.8e-20       4     126 ..      19     144 ..      17     145 .] 0.95

>> CAD76946.1  probable biopolymer transport exbD protein [Rhodopirellula baltica SH 1]
   #    score  bias  c-Evalue  i-Evalue hmmfrom  hmm to    alifrom  ali to    envfrom  env to     acc
 ---   ------ ----- --------- --------- ------- -------    ------- -------    ------- -------    ----
   1 !   75.3   0.1   1.3e-22   1.5e-19       1     123 [.     118     252 ..     118     256 .. 0.88

>> ADB18836.1  Biopolymer transport protein ExbD/TolR [Pirellula staleyi DSM 6068]
   #    score  bias  c-Evalue  i-Evalue hmmfrom  hmm to    alifrom  ali to    envfrom  env to     acc
 ---   ------ ----- --------- --------- ------- -------    ------- -------    ------- -------    ----
   1 !   75.7   0.6     1e-22   1.2e-19       5     126 ..      10     143 ..       6     145 .. 0.90

>> ABC45854.1  conserved hypothetical protein [Salinibacter ruber DSM 13855]
   #    score  bias  c-Evalue  i-Evalue hmmfrom  hmm to    alifrom  ali to    envfrom  env to     acc
 ---   ------ ----- --------- --------- ------- -------    ------- -------    ------- -------    ----
   1 !   73.6   0.1   4.5e-22   5.2e-19       2     113 ..      11     136 ..      10     138 .. 0.94

>> AAS69505.1  biopolymer transport protein [Leptospira interrogans serovar Copenhageni str. Fiocruz L1-130]
   #    score  bias  c-Evalue  i-Evalue hmmfrom  hmm to    alifrom  ali to    envfrom  env to     acc
 ---   ------ ----- --------- --------- ------- -------    ------- -------    ------- -------    ----
   1 !   73.7   0.4   4.2e-22   4.9e-19       1     123 [.      12     141 ..      12     144 .. 0.86

>> CBW24009.1  putative membrane protein [Bacteroides fragilis 638R]|GCA_000210835.1_ASM21083v1_protein
   #    score  bias  c-Evalue  i-Evalue hmmfrom  hmm to    alifrom  ali to    envfrom  env to     acc
 ---   ------ ----- --------- --------- ------- -------    ------- -------    ------- -------    ----
   1 !   73.3   0.1   5.6e-22   6.5e-19       3     116 ..       6     148 ..       4     153 .. 0.95

>> ADB17383.1  Biopolymer transport protein ExbD/TolR [Pirellula staleyi DSM 6068]
   #    score  bias  c-Evalue  i-Evalue hmmfrom  hmm to    alifrom  ali to    envfrom  env to     acc
 ---   ------ ----- --------- --------- ------- -------    ------- -------    ------- -------    ----
   1 !   72.7   0.3   8.6e-22     1e-18       4     124 ..     150     288 ..     147     292 .. 0.89

>> ADB15651.1  Biopolymer transport protein ExbD/TolR [Pirellula staleyi DSM 6068]
   #    score  bias  c-Evalue  i-Evalue hmmfrom  hmm to    alifrom  ali to    envfrom  env to     acc
 ---   ------ ----- --------- --------- ------- -------    ------- -------    ------- -------    ----
   1 !   72.5   0.0   9.7e-22   1.1e-18       8     127 ..      14     137 ..       8     138 .. 0.94

>> WP_008761057.1  MULTISPECIES: biopolymer transporter ExbD [Bacteroides]|GCF_900624795.1_81H8_protein
   #    score  bias  c-Evalue  i-Evalue hmmfrom  hmm to    alifrom  ali to    envfrom  env to     acc
 ---   ------ ----- --------- --------- ------- -------    ------- -------    ------- -------    ----
   1 !   71.7   0.0   1.8e-21     2e-18       2     116 ..       5     148 ..       4     153 .. 0.92

>> EPE37426.1  TolR [Candidatus Photodesmus katoptron Akat1]
   #    score  bias  c-Evalue  i-Evalue hmmfrom  hmm to    alifrom  ali to    envfrom  env to     acc
 ---   ------ ----- --------- --------- ------- -------    ------- -------    ------- -------    ----
   1 !   71.7   1.6   1.7e-21     2e-18       6     126 ..      12     143 ..       9     145 .. 0.91

>> UXK10615.1  biopolymer transporter ExbD [Shewanella putrefaciens]
   #    score  bias  c-Evalue  i-Evalue hmmfrom  hmm to    alifrom  ali to    envfrom  env to     acc
 ---   ------ ----- --------- --------- ------- -------    ------- -------    ------- -------    ----
   1 !   70.5   2.6     4e-21   4.6e-18       4     126 ..      18     143 ..      16     144 .] 0.92

>> ADB17384.1  Biopolymer transport protein ExbD/TolR [Pirellula staleyi DSM 6068]
   #    score  bias  c-Evalue  i-Evalue hmmfrom  hmm to    alifrom  ali to    envfrom  env to     acc
 ---   ------ ----- --------- --------- ------- -------    ------- -------    ------- -------    ----
   1 !   70.3   0.1   4.7e-21   5.5e-18       2     125 ..      16     154 ..      15     157 .. 0.88

>> CBW24419.1  conserved hypothetical protein [Bacteroides fragilis 638R]|GCA_000210835.1_ASM21083v1_protein
   #    score  bias  c-Evalue  i-Evalue hmmfrom  hmm to    alifrom  ali to    envfrom  env to     acc
 ---   ------ ----- --------- --------- ------- -------    ------- -------    ------- -------    ----
   1 !   52.2   3.2   1.9e-15   2.2e-12       4      82 ..       9      85 ..       7      98 .. 0.86
   2 !   19.7   0.3   2.1e-05     0.025      75     126 ..     143     194 ..     101     196 .. 0.80

>> WP_010861801.1  MULTISPECIES: biopolymer transporter ExbD [Plesiomonas shigelloides LS1]
   #    score  bias  c-Evalue  i-Evalue hmmfrom  hmm to    alifrom  ali to    envfrom  env to     acc
 ---   ------ ----- --------- --------- ------- -------    ------- -------    ------- -------    ----
   1 !   69.8   0.0   6.6e-21   7.6e-18       7     126 ..      14     140 ..       9     142 .. 0.88

>> WP_008763544.1  MULTISPECIES: biopolymer transporter ExbD [Bacteroides]|GCF_900624795.1_81H8_protein
   #    score  bias  c-Evalue  i-Evalue hmmfrom  hmm to    alifrom  ali to    envfrom  env to     acc
 ---   ------ ----- --------- --------- ------- -------    ------- -------    ------- -------    ----
   1 !   65.2   7.1   1.8e-19   2.1e-16       4     126 ..       9     194 ..       7     196 .. 0.93

>> WP_008760581.1  MULTISPECIES: biopolymer transporter ExbD [Bacteroides]|GCF_900624795.1_81H8_protein
   #    score  bias  c-Evalue  i-Evalue hmmfrom  hmm to    alifrom  ali to    envfrom  env to     acc
 ---   ------ ----- --------- --------- ------- -------    ------- -------    ------- -------    ----
   1 !   69.7   0.1   7.1e-21   8.3e-18       2     123 ..       7     141 ..       6     145 .. 0.87

>> AVQ86604.1  biopolymer transporter ExbD [Plesiomonas shigelloides]
   #    score  bias  c-Evalue  i-Evalue hmmfrom  hmm to    alifrom  ali to    envfrom  env to     acc
 ---   ------ ----- --------- --------- ------- -------    ------- -------    ------- -------    ----
   1 !   69.6   0.0   7.7e-21     9e-18       7     126 ..      14     140 ..       9     142 .. 0.88

>> ABS64499.1  Biopolymer transport protein ExbD/TolR [Parvibaculum lavamentivorans DS-1]
   #    score  bias  c-Evalue  i-Evalue hmmfrom  hmm to    alifrom  ali to    envfrom  env to     acc
 ---   ------ ----- --------- --------- ------- -------    ------- -------    ------- -------    ----
   1 !   68.9   0.0   1.2e-20   1.5e-17      10     127 ..      16     132 ..       8     133 .. 0.97

>> AFA41183.1  TolAQR complex membrane spanning protein [Wigglesworthia glossinidia endosymbiont of Glossina morsitans m
   #    score  bias  c-Evalue  i-Evalue hmmfrom  hmm to    alifrom  ali to    envfrom  env to     acc
 ---   ------ ----- --------- --------- ------- -------    ------- -------    ------- -------    ----
   1 !   68.5   3.6   1.7e-20   1.9e-17       5     126 ..      10     135 ..       7     137 .. 0.89

>> ADB15650.1  Biopolymer transport protein ExbD/TolR [Pirellula staleyi DSM 6068]
   #    score  bias  c-Evalue  i-Evalue hmmfrom  hmm to    alifrom  ali to    envfrom  env to     acc
 ---   ------ ----- --------- --------- ------- -------    ------- -------    ------- -------    ----
   1 !   68.2   0.0   2.1e-20   2.4e-17       2     126 ..       9     149 ..       8     151 .] 0.84

>> GAC36659.1  hypothetical protein GPSY_1021 [Paraglaciecola psychrophila 170]
   #    score  bias  c-Evalue  i-Evalue hmmfrom  hmm to    alifrom  ali to    envfrom  env to     acc
 ---   ------ ----- --------- --------- ------- -------    ------- -------    ------- -------    ----
   1 !   67.7   1.9   3.1e-20   3.6e-17       5     126 ..      20     164 ..      16     166 .. 0.76

>> AAS72197.1  ExbD/TolR biopolymer transport protein [Leptospira interrogans serovar Copenhageni str. Fiocruz L1-130]
   #    score  bias  c-Evalue  i-Evalue hmmfrom  hmm to    alifrom  ali to    envfrom  env to     acc
 ---   ------ ----- --------- --------- ------- -------    ------- -------    ------- -------    ----
   1 !   66.1   0.0   9.2e-20   1.1e-16       4     127 ..      15     136 ..      13     137 .] 0.93

>> CAD73494.1  hypothetical protein-transmembrane prediction [Rhodopirellula baltica SH 1]
   #    score  bias  c-Evalue  i-Evalue hmmfrom  hmm to    alifrom  ali to    envfrom  env to     acc
 ---   ------ ----- --------- --------- ------- -------    ------- -------    ------- -------    ----
   1 !   65.6   0.1   1.3e-19   1.5e-16       4     126 ..       9     141 ..       6     143 .. 0.91

>> ADZ89750.1  Biopolymer transport protein ExbD/TolR [Marinomonas mediterranea MMB-1]
   #    score  bias  c-Evalue  i-Evalue hmmfrom  hmm to    alifrom  ali to    envfrom  env to     acc
 ---   ------ ----- --------- --------- ------- -------    ------- -------    ------- -------    ----
   1 !   64.7   0.8   2.5e-19   2.9e-16       4     124 ..      10     131 ..       7     133 .. 0.86

>> BAA10589.1  sll0478 [Synechocystis sp. PCC 6803]|GCA_000009725.1_ASM972v1_protein
   #    score  bias  c-Evalue  i-Evalue hmmfrom  hmm to    alifrom  ali to    envfrom  env to     acc
 ---   ------ ----- --------- --------- ------- -------    ------- -------    ------- -------    ----
   1 !   64.6   0.0   2.8e-19   3.3e-16       4     127 ..       9     142 ..       6     143 .. 0.90

>> CCG94974.1  conserved hypothetical protein; putative exported protein, putative Biopolymer transport protein ExbD/Tol
   #    score  bias  c-Evalue  i-Evalue hmmfrom  hmm to    alifrom  ali to    envfrom  env to     acc
 ---   ------ ----- --------- --------- ------- -------    ------- -------    ------- -------    ----
   1 !   64.2   0.2   3.5e-19   4.1e-16       3     126 ..      18     159 ..      16     161 .. 0.78

>> CAG37139.1  related to biopolymer transport protein (TolR) [Desulfotalea psychrophila LSv54]
   #    score  bias  c-Evalue  i-Evalue hmmfrom  hmm to    alifrom  ali to    envfrom  env to     acc
 ---   ------ ----- --------- --------- ------- -------    ------- -------    ------- -------    ----
   1 !   64.2   1.0   3.5e-19   4.1e-16       2      77 ..      10      84 ..       9     101 .. 0.88

>> ABM18890.1  Biopolymer transport protein ExbD/TolR [Marinobacter nauticus VT8]
   #    score  bias  c-Evalue  i-Evalue hmmfrom  hmm to    alifrom  ali to    envfrom  env to     acc
 ---   ------ ----- --------- --------- ------- -------    ------- -------    ------- -------    ----
   1 !   63.5   0.3     6e-19   6.9e-16       3     126 ..      18     159 ..      16     161 .. 0.73

>> ADP97899.1  biopolymer transport protein ExbD/TolR [Marinobacter adhaerens HP15]
   #    score  bias  c-Evalue  i-Evalue hmmfrom  hmm to    alifrom  ali to    envfrom  env to     acc
 ---   ------ ----- --------- --------- ------- -------    ------- -------    ------- -------    ----
   1 !   63.4   0.2   6.4e-19   7.4e-16       3     126 ..      18     159 ..      16     161 .. 0.75

>> EHJ03731.1  biopolymer transport protein ExbD/TolR [Marinobacter manganoxydans MnI7-9]
   #    score  bias  c-Evalue  i-Evalue hmmfrom  hmm to    alifrom  ali to    envfrom  env to     acc
 ---   ------ ----- --------- --------- ------- -------    ------- -------    ------- -------    ----
   1 !   63.4   0.2   6.4e-19   7.4e-16       3     126 ..      18     159 ..      16     161 .. 0.75

>> AAS80672.1  putative biopolymer transport exbD protein [Thermus thermophilus HB27]
   #    score  bias  c-Evalue  i-Evalue hmmfrom  hmm to    alifrom  ali to    envfrom  env to     acc
 ---   ------ ----- --------- --------- ------- -------    ------- -------    ------- -------    ----
   1 !   63.5   0.0   5.9e-19   6.9e-16       8     126 ..       8     124 ..       2     125 .] 0.90

>> EHJ02649.1  ferric siderophore transport system,innermembrane protein E [Marinobacter manganoxydans MnI7-9]
   #    score  bias  c-Evalue  i-Evalue hmmfrom  hmm to    alifrom  ali to    envfrom  env to     acc
 ---   ------ ----- --------- --------- ------- -------    ------- -------    ------- -------    ----
   1 !   63.1   0.0   8.1e-19   9.4e-16       8     120 ..      14     121 ..       8     126 .. 0.95

>> AEP31739.1  Biopolymer transport protein [Glaciecola nitratireducens FR1064]
   #    score  bias  c-Evalue  i-Evalue hmmfrom  hmm to    alifrom  ali to    envfrom  env to     acc
 ---   ------ ----- --------- --------- ------- -------    ------- -------    ------- -------    ----
   1 !   61.4   3.4   2.7e-18   3.2e-15       2     127 ..      15     170 ..      14     171 .. 0.82

>> ADB16656.1  Biopolymer transport protein ExbD/TolR [Pirellula staleyi DSM 6068]
   #    score  bias  c-Evalue  i-Evalue hmmfrom  hmm to    alifrom  ali to    envfrom  env to     acc
 ---   ------ ----- --------- --------- ------- -------    ------- -------    ------- -------    ----
   1 !   61.8   0.1   1.9e-18   2.3e-15       6     123 ..      14     136 ..       9     139 .. 0.85

>> CCG95165.1  conserved hypothetical protein, putative Biopolymer transport domain [Marinobacter nauticus ATCC 49840]
   #    score  bias  c-Evalue  i-Evalue hmmfrom  hmm to    alifrom  ali to    envfrom  env to     acc
 ---   ------ ----- --------- --------- ------- -------    ------- -------    ------- -------    ----
   1 !   61.6   0.2   2.4e-18   2.7e-15       7     126 ..       6     140 ..       2     142 .. 0.82

>> ABM18680.1  biopolymer transport protein [Marinobacter nauticus VT8]
   #    score  bias  c-Evalue  i-Evalue hmmfrom  hmm to    alifrom  ali to    envfrom  env to     acc
 ---   ------ ----- --------- --------- ------- -------    ------- -------    ------- -------    ----
   1 !   61.0   0.3   3.5e-18     4e-15       7     126 ..      22     156 ..      17     158 .. 0.82

>> ABC43809.1  conserved hypothetical protein [Salinibacter ruber DSM 13855]
   #    score  bias  c-Evalue  i-Evalue hmmfrom  hmm to    alifrom  ali to    envfrom  env to     acc
 ---   ------ ----- --------- --------- ------- -------    ------- -------    ------- -------    ----
   1 !   60.5   1.7   5.1e-18     6e-15       3     124 ..      12     144 ..      10     148 .. 0.87

>> CBW24008.1  putative membrane protein [Bacteroides fragilis 638R]|GCA_000210835.1_ASM21083v1_protein
   #    score  bias  c-Evalue  i-Evalue hmmfrom  hmm to    alifrom  ali to    envfrom  env to     acc
 ---   ------ ----- --------- --------- ------- -------    ------- -------    ------- -------    ----
   1 !   59.9   0.3   7.7e-18     9e-15       2     124 ..       9     149 ..       8     152 .. 0.86

>> CAD73495.1  hypothetical protein-transmembrane prediction [Rhodopirellula baltica SH 1]
   #    score  bias  c-Evalue  i-Evalue hmmfrom  hmm to    alifrom  ali to    envfrom  env to     acc
 ---   ------ ----- --------- --------- ------- -------    ------- -------    ------- -------    ----
   1 !   59.5   0.0     1e-17   1.2e-14       5     115 ..      29     160 ..      25     171 .. 0.81

>> ACL71634.1  sigma-70 factor [Thioalkalivibrio sulfidiphilus HL-EbGr7]
   #    score  bias  c-Evalue  i-Evalue hmmfrom  hmm to    alifrom  ali to    envfrom  env to     acc
 ---   ------ ----- --------- --------- ------- -------    ------- -------    ------- -------    ----
   1 !   58.5   0.2   2.2e-17   2.5e-14       4     126 ..      19     160 ..      16     162 .. 0.74

>> ABM17292.1  ferric siderophore transport system,innermembrane protein E [Marinobacter nauticus VT8]
   #    score  bias  c-Evalue  i-Evalue hmmfrom  hmm to    alifrom  ali to    envfrom  env to     acc
 ---   ------ ----- --------- --------- ------- -------    ------- -------    ------- -------    ----
   1 !   57.6   0.0   4.1e-17   4.7e-14       8     119 ..      14     120 ..       9     122 .. 0.95

>> ADB17457.1  Biopolymer transport protein ExbD/TolR [Pirellula staleyi DSM 6068]
   #    score  bias  c-Evalue  i-Evalue hmmfrom  hmm to    alifrom  ali to    envfrom  env to     acc
 ---   ------ ----- --------- --------- ------- -------    ------- -------    ------- -------    ----
   1 !   57.5   0.1   4.2e-17   4.9e-14       9     117 ..      16     127 ..       9     136 .. 0.88

>> EHJ05327.1  biopolymer transport protein [Marinobacter manganoxydans MnI7-9]
   #    score  bias  c-Evalue  i-Evalue hmmfrom  hmm to    alifrom  ali to    envfrom  env to     acc
 ---   ------ ----- --------- --------- ------- -------    ------- -------    ------- -------    ----
   1 !   57.4   0.0   4.7e-17   5.5e-14       8     126 ..      23     156 ..      18     158 .. 0.81

>> ADP97631.1  biopolymer transport protein [Marinobacter adhaerens HP15]
   #    score  bias  c-Evalue  i-Evalue hmmfrom  hmm to    alifrom  ali to    envfrom  env to     acc
 ---   ------ ----- --------- --------- ------- -------    ------- -------    ------- -------    ----
   1 !   55.7   0.0   1.6e-16   1.8e-13       7     127 ..       6     141 ..       2     142 .. 0.82

>> CCG93686.1  putative tolR or exbD [Marinobacter nauticus ATCC 49840]
   #    score  bias  c-Evalue  i-Evalue hmmfrom  hmm to    alifrom  ali to    envfrom  env to     acc
 ---   ------ ----- --------- --------- ------- -------    ------- -------    ------- -------    ----
   1 !   55.6   0.0   1.6e-16   1.9e-13       8     119 ..      14     120 ..       9     122 .. 0.95

>> ADB17456.1  Biopolymer transport protein ExbD/TolR [Pirellula staleyi DSM 6068]
   #    score  bias  c-Evalue  i-Evalue hmmfrom  hmm to    alifrom  ali to    envfrom  env to     acc
 ---   ------ ----- --------- --------- ------- -------    ------- -------    ------- -------    ----
   1 !   55.7   0.0   1.5e-16   1.8e-13       2     124 ..       6     129 ..       5     133 .] 0.93

>> CAD76945.1  similar to biopolymer transport exbD2 protein [Rhodopirellula baltica SH 1]
   #    score  bias  c-Evalue  i-Evalue hmmfrom  hmm to    alifrom  ali to    envfrom  env to     acc
 ---   ------ ----- --------- --------- ------- -------    ------- -------    ------- -------    ----
   1 !   55.4   0.1   1.9e-16   2.2e-13       1     121 [.      20     152 ..      20     157 .. 0.80

>> AAZ27180.1  biopolymer transport exbD protein [Colwellia psychrerythraea 34H]
   #    score  bias  c-Evalue  i-Evalue hmmfrom  hmm to    alifrom  ali to    envfrom  env to     acc
 ---   ------ ----- --------- --------- ------- -------    ------- -------    ------- -------    ----
   1 !   55.4   2.2     2e-16   2.3e-13       8     122 ..      13     127 ..       7     129 .. 0.82

>> ABS63426.1  Biopolymer transport protein-like protein [Parvibaculum lavamentivorans DS-1]
   #    score  bias  c-Evalue  i-Evalue hmmfrom  hmm to    alifrom  ali to    envfrom  env to     acc
 ---   ------ ----- --------- --------- ------- -------    ------- -------    ------- -------    ----
   1 !   55.1   0.9   2.3e-16   2.7e-13       4      72 ..      13      81 ..      10      91 .. 0.93

>> GAC24085.1  biopolymer transport protein ExbD [Paraglaciecola mesophila KMM 241]
   #    score  bias  c-Evalue  i-Evalue hmmfrom  hmm to    alifrom  ali to    envfrom  env to     acc
 ---   ------ ----- --------- --------- ------- -------    ------- -------    ------- -------    ----
   1 !   54.5   1.2   3.7e-16   4.3e-13       3     123 ..       9     127 ..       7     130 .. 0.74

>> CCG94973.1  conserved hypothetical protein, putative Biopolymer transport protein ExbD/TolR [Marinobacter nauticus AT
   #    score  bias  c-Evalue  i-Evalue hmmfrom  hmm to    alifrom  ali to    envfrom  env to     acc
 ---   ------ ----- --------- --------- ------- -------    ------- -------    ------- -------    ----
   1 !   53.3   1.2   8.2e-16   9.5e-13       4     116 ..      10     136 ..       7     145 .. 0.83

>> WP_008761058.1  MULTISPECIES: biopolymer transporter ExbD [Bacteroides]|GCF_900624795.1_81H8_protein
   #    score  bias  c-Evalue  i-Evalue hmmfrom  hmm to    alifrom  ali to    envfrom  env to     acc
 ---   ------ ----- --------- --------- ------- -------    ------- -------    ------- -------    ----
   1 !   53.1   0.3   9.7e-16   1.1e-12       2     123 ..       9     148 ..       8     153 .. 0.81

>> EHJ03730.1  biopolymer transport protein ExbD/TolR [Marinobacter manganoxydans MnI7-9]
   #    score  bias  c-Evalue  i-Evalue hmmfrom  hmm to    alifrom  ali to    envfrom  env to     acc
 ---   ------ ----- --------- --------- ------- -------    ------- -------    ------- -------    ----
   1 !   51.6   1.9   2.9e-15   3.3e-12       4     116 ..      10     136 ..       7     145 .. 0.80

>> ABM18891.1  Biopolymer transport protein ExbD/TolR [Marinobacter nauticus VT8]
   #    score  bias  c-Evalue  i-Evalue hmmfrom  hmm to    alifrom  ali to    envfrom  env to     acc
 ---   ------ ----- --------- --------- ------- -------    ------- -------    ------- -------    ----
   1 !   51.5   1.7     3e-15   3.4e-12       4     116 ..      10     136 ..       7     145 .. 0.80

>> AAZ24897.1  hypothetical protein CPS_1851 [Colwellia psychrerythraea 34H]
   #    score  bias  c-Evalue  i-Evalue hmmfrom  hmm to    alifrom  ali to    envfrom  env to     acc
 ---   ------ ----- --------- --------- ------- -------    ------- -------    ------- -------    ----
   1 !   51.0   0.5   4.5e-15   5.2e-12      10     126 ..       1     113 [.       1     115 [. 0.94

>> ADB18837.1  Biopolymer transport protein ExbD/TolR [Pirellula staleyi DSM 6068]
   #    score  bias  c-Evalue  i-Evalue hmmfrom  hmm to    alifrom  ali to    envfrom  env to     acc
 ---   ------ ----- --------- --------- ------- -------    ------- -------    ------- -------    ----
   1 !   48.4   0.0   2.7e-14   3.1e-11       7     113 ..      14     137 ..      10     142 .. 0.70

>> ACL71635.1  conserved hypothetical protein [Thioalkalivibrio sulfidiphilus HL-EbGr7]
   #    score  bias  c-Evalue  i-Evalue hmmfrom  hmm to    alifrom  ali to    envfrom  env to     acc
 ---   ------ ----- --------- --------- ------- -------    ------- -------    ------- -------    ----
   1 !   48.1   0.0   3.3e-14   3.9e-11       2     114 ..      10     136 ..       9     142 .. 0.81

>> ABM17291.1  outer membrane transport energization protein ExbD [Marinobacter nauticus VT8]
   #    score  bias  c-Evalue  i-Evalue hmmfrom  hmm to    alifrom  ali to    envfrom  env to     acc
 ---   ------ ----- --------- --------- ------- -------    ------- -------    ------- -------    ----
   1 !   46.6   0.0   9.8e-14   1.1e-10      10     127 ..      23     134 ..      17     135 .. 0.92

>> ADP99651.1  biopolymer transport protein ExbD/TolR [Marinobacter adhaerens HP15]
   #    score  bias  c-Evalue  i-Evalue hmmfrom  hmm to    alifrom  ali to    envfrom  env to     acc
 ---   ------ ----- --------- --------- ------- -------    ------- -------    ------- -------    ----
   1 !   46.6   0.0   9.7e-14   1.1e-10      10     127 ..      23     134 ..      16     135 .] 0.93

>> CCG93685.1  putative TonB-dependent transporter [Marinobacter nauticus ATCC 49840]
   #    score  bias  c-Evalue  i-Evalue hmmfrom  hmm to    alifrom  ali to    envfrom  env to     acc
 ---   ------ ----- --------- --------- ------- -------    ------- -------    ------- -------    ----
   1 !   46.6   0.0     1e-13   1.2e-10      10     127 ..      23     134 ..      17     135 .. 0.92

>> EHJ02648.1  biopolymer transport protein ExbD/TolR [Marinobacter manganoxydans MnI7-9]
   #    score  bias  c-Evalue  i-Evalue hmmfrom  hmm to    alifrom  ali to    envfrom  env to     acc
 ---   ------ ----- --------- --------- ------- -------    ------- -------    ------- -------    ----
   1 !   43.8   0.0   7.4e-13   8.6e-10      10     127 ..      23     134 ..      16     135 .. 0.94

>> CAG20503.1  putative ExbD, Biopolymer transport protein ExbD/TolR [Photobacterium profundum SS9]
   #    score  bias  c-Evalue  i-Evalue hmmfrom  hmm to    alifrom  ali to    envfrom  env to     acc
 ---   ------ ----- --------- --------- ------- -------    ------- -------    ------- -------    ----
   1 !   43.4   0.5   9.7e-13   1.1e-09      25     127 ..       1     105 [.       1     106 [. 0.90

>> EHJ05328.1  biopolymer transport protein ExbD/TolR [Marinobacter manganoxydans MnI7-9]
   #    score  bias  c-Evalue  i-Evalue hmmfrom  hmm to    alifrom  ali to    envfrom  env to     acc
 ---   ------ ----- --------- --------- ------- -------    ------- -------    ------- -------    ----
   1 !   42.9   0.2   1.4e-12   1.7e-09       4     115 ..      10     135 ..       7     143 .. 0.88

>> CCG95164.1  conserved hypothetical protein, putative Biopolymer transport domain [Marinobacter nauticus ATCC 49840]
   #    score  bias  c-Evalue  i-Evalue hmmfrom  hmm to    alifrom  ali to    envfrom  env to     acc
 ---   ------ ----- --------- --------- ------- -------    ------- -------    ------- -------    ----
   1 !   40.5   0.7   7.5e-12   8.7e-09       6     116 ..      12     136 ..       9     146 .. 0.82

>> GAC36658.1  hypothetical protein GPSY_1020 [Paraglaciecola psychrophila 170]
   #    score  bias  c-Evalue  i-Evalue hmmfrom  hmm to    alifrom  ali to    envfrom  env to     acc
 ---   ------ ----- --------- --------- ------- -------    ------- -------    ------- -------    ----
   1 !   40.2   4.3   9.8e-12   1.1e-08       3     116 ..      15     148 ..      13     157 .. 0.84

>> ABM18681.1  Biopolymer transport protein ExbD/TolR [Marinobacter nauticus VT8]
   #    score  bias  c-Evalue  i-Evalue hmmfrom  hmm to    alifrom  ali to    envfrom  env to     acc
 ---   ------ ----- --------- --------- ------- -------    ------- -------    ------- -------    ----
   1 !   39.8   0.5   1.3e-11   1.5e-08       6     116 ..      12     136 ..       9     146 .. 0.78

>> ADP97900.1  biopolymer transport protein ExbD/TolR [Marinobacter adhaerens HP15]
   #    score  bias  c-Evalue  i-Evalue hmmfrom  hmm to    alifrom  ali to    envfrom  env to     acc
 ---   ------ ----- --------- --------- ------- -------    ------- -------    ------- -------    ----
   1 !   36.6   1.0   1.3e-10   1.5e-07      17     116 ..       1     114 [.       1     123 [. 0.78

>> AEP31740.1  hypothetical protein GNIT_3646 [Glaciecola nitratireducens FR1064]
   #    score  bias  c-Evalue  i-Evalue hmmfrom  hmm to    alifrom  ali to    envfrom  env to     acc
